sample_id,pose_detected,movement_score,lstm_behavior,behavior_confidence,Inactive_probability,Low_Movement_probability,Normal_Movement_probability,Restless_Movement_probability,Sudden_Movement_probability
10920,1,0.010617142,Inactive,0.715412974,0.715412974,0.256769001,0.027245,0.000302,0.00027
10921,1,0.071674046,Inactive,0.860293984,0.860293984,0.117741004,0.021651,0.000158,0.000156
10922,1,0.028704071,Inactive,0.891305029,0.891305029,0.087139003,0.021303,0.000126,0.000127
10923,1,0.031375437,Inactive,0.858542025,0.858542025,0.115316004,0.025822001,0.000156,0.000164
10924,1,0.010991958,Inactive,0.774384975,0.774384975,0.189625993,0.035546999,0.000216,0.000227
10925,1,0.024025875,Inactive,0.722769976,0.722769976,0.234144002,0.042603001,0.00024,0.000244
10926,1,0.045047587,Inactive,0.723811984,0.723811984,0.232458994,0.043235,0.000242,0.000252
10927,1,0.084655644,Inactive,0.691169024,0.691169024,0.261747986,0.046464,0.00031,0.000309
10928,1,0.074571515,Inactive,0.601316988,0.601316988,0.337343007,0.060562,0.000391,0.000387
10929,1,0.084150207,Low_Movement,0.486360997,0.415073991,0.486360997,0.097661003,0.00045,0.000454
10930,1,0.037727279,Low_Movement,0.578500986,0.273160994,0.578500986,0.147361994,0.000474,0.000501
10931,1,0.028583449,Low_Movement,0.608681023,0.190698996,0.608681023,0.199548006,0.000509,0.000563
10932,1,0.031353367,Low_Movement,0.612805009,0.127878994,0.612805009,0.257905006,0.000703,0.000709
10933,1,0.041909883,Low_Movement,0.596798003,0.087591998,0.596798003,0.313663989,0.00105,0.000896
10934,1,0.088100502,Low_Movement,0.552482009,0.064190999,0.552482009,0.381035,0.001278,0.001014
10935,1,0.016543686,Low_Movement,0.564023972,0.068396002,0.564023972,0.364665985,0.001608,0.001307
10936,1,0.030185928,Low_Movement,0.613179982,0.077968001,0.613179982,0.304679006,0.002279,0.001894
10937,1,0.021560607,Low_Movement,0.676732004,0.099542998,0.676732004,0.218140006,0.003142,0.002442
10938,1,0.009869967,Low_Movement,0.67099601,0.183967993,0.67099601,0.139950007,0.003024,0.002061
10939,1,0.002822387,Low_Movement,0.647004008,0.227044001,0.647004008,0.121127002,0.002908,0.001917
10940,1,0.016499187,Low_Movement,0.623974979,0.264907986,0.623974979,0.106778003,0.002622,0.001718
10941,1,0.029464844,Low_Movement,0.615862012,0.279098988,0.615862012,0.100758001,0.002602,0.001679
10942,1,0.00977122,Low_Movement,0.597723007,0.30884999,0.597723007,0.089587003,0.002326,0.001514
10943,1,0.00928608,Low_Movement,0.560337007,0.356384009,0.560337007,0.079991996,0.001955,0.001332
10944,1,0.013948411,Low_Movement,0.496477991,0.433625013,0.496477991,0.067203,0.001561,0.001133
10945,1,0.009422579,Inactive,0.505706012,0.505706012,0.436004013,0.055923998,0.001334,0.001031
10946,1,0.083149366,Inactive,0.576300979,0.576300979,0.373290986,0.048392002,0.001088,0.000928
10947,1,0.089937977,Inactive,0.607975006,0.607975006,0.344956994,0.045123,0.001024,0.000921
10948,1,0.029722918,Inactive,0.629597008,0.629597008,0.326187015,0.042282999,0.001017,0.000916
10949,1,0.071428253,Inactive,0.619885027,0.619885027,0.333361,0.044565,0.00117,0.00102
10950,1,0.019505051,Inactive,0.616955996,0.616955996,0.335022002,0.045542002,0.001337,0.001144
10951,1,0.031097535,Inactive,0.632434011,0.632434011,0.320726991,0.044415001,0.001293,0.001131
10952,1,0.019117196,Inactive,0.631422997,0.631422997,0.321752995,0.044264,0.001372,0.001188
10953,1,0.043788147,Inactive,0.61195302,0.61195302,0.338153005,0.046854999,0.001653,0.001385
10954,1,0.015620385,Inactive,0.584769011,0.584769011,0.36086601,0.050421,0.002191,0.001754
10955,1,0.024995234,Inactive,0.539967,0.539967,0.399091989,0.055675998,0.002995,0.00227
10956,1,0.040544887,Inactive,0.469063997,0.469063997,0.459744006,0.063661002,0.004366,0.003165
10957,1,0.046286666,Low_Movement,0.472656995,0.453788012,0.472656995,0.065580003,0.004622,0.003353
10958,1,0.042303433,Low_Movement,0.501432002,0.419395,0.501432002,0.069866002,0.005386,0.00392
10959,1,0.073443308,Low_Movement,0.526894987,0.389928013,0.526894987,0.073412001,0.005619,0.004146
10960,1,0.029650309,Low_Movement,0.558986008,0.356646001,0.558986008,0.073841996,0.006055,0.004472
10961,1,0.12060183,Low_Movement,0.574159026,0.338793993,0.574159026,0.076417997,0.006065,0.004564
10962,1,0.043048643,Low_Movement,0.586380005,0.321761012,0.586380005,0.080453001,0.00643,0.004975
10963,1,0.016403434,Low_Movement,0.587477982,0.299172014,0.587477982,0.097974002,0.008577,0.006799
10964,1,0.03808883,Low_Movement,0.599040985,0.309457004,0.599040985,0.080050997,0.006498,0.004952
10965,1,0.008371633,Low_Movement,0.600422978,0.304859996,0.600422978,0.082676999,0.006851,0.005189
10966,1,0.023431847,Low_Movement,0.573158026,0.330006987,0.573158026,0.084403999,0.007199,0.005233
10967,1,0.013341608,Low_Movement,0.532646,0.365056992,0.532646,0.088889003,0.00789,0.005519
10968,1,0.033031757,Low_Movement,0.465014011,0.427163005,0.465014011,0.092696004,0.008882,0.006246
10969,1,0.014950373,Inactive,0.463660002,0.463660002,0.420574009,0.100644,0.008647,0.006475
10970,1,0.016379605,Inactive,0.480661988,0.480661988,0.403151006,0.101369999,0.008321,0.006495
10971,1,0.01975295,Inactive,0.490069985,0.490069985,0.392980993,0.102054,0.008263,0.006632
10972,1,0.011349458,Inactive,0.464320987,0.464320987,0.398743987,0.118378997,0.010157,0.008399
10973,1,0.006801683,Low_Movement,0.405820012,0.395354003,0.405820012,0.169361994,0.015587,0.013877
10974,1,0.010418696,Low_Movement,0.407032013,0.32753399,0.407032013,0.222138003,0.022146,0.02115
10975,1,0.016993931,Low_Movement,0.464374989,0.179954007,0.464374989,0.325179994,0.016054001,0.014437
10976,1,0.013849336,Inactive,0.415214986,0.415214986,0.38319999,0.172484994,0.014761,0.014339
10977,1,0.020430569,Inactive,0.525829971,0.525829971,0.357656986,0.100557998,0.008411,0.007544
10978,1,0.020226851,Inactive,0.41268,0.41268,0.404047996,0.156876996,0.013552,0.012844
10979,1,0.10594408,Inactive,0.53747499,0.53747499,0.357320011,0.091399997,0.007268,0.006537
10980,1,0.057760131,Inactive,0.536261022,0.536261022,0.357841015,0.091963001,0.007394,0.006541
10981,1,0.056108881,Inactive,0.548487008,0.548487008,0.348017007,0.090346999,0.006969,0.00618
10982,1,0.02103935,Inactive,0.435615987,0.435615987,0.371387988,0.169185996,0.012279,0.01153
10983,1,0.036815564,Inactive,0.620181024,0.620181024,0.28986001,0.079152003,0.005631,0.005178
10984,1,0.03229077,Inactive,0.489234,0.489234,0.331566989,0.158353001,0.010807,0.010039
10985,1,0.022778987,Low_Movement,0.383235991,0.367960006,0.383235991,0.225799993,0.01219,0.010814
10986,1,0.098268615,Inactive,0.424362987,0.424362987,0.363483012,0.193676993,0.009666,0.008811
10987,1,0.042855474,Inactive,0.532711029,0.532711029,0.314417988,0.140287995,0.006513,0.00607
10988,1,0.04644235,Inactive,0.573128998,0.573128998,0.294382989,0.121725,0.005558,0.005206
10989,1,0.072642305,Inactive,0.662775993,0.662775993,0.248576,0.082314998,0.003203,0.003129
10990,1,0.061672129,Inactive,0.68343401,0.68343401,0.239880994,0.071693003,0.002525,0.002467
10991,1,0.011116036,Inactive,0.765082002,0.765082002,0.198231995,0.035190001,0.000751,0.000746
10992,1,0.021868545,Inactive,0.790378988,0.790378988,0.183290005,0.025483999,0.000426,0.000421
10993,1,0.176392284,Inactive,0.776988983,0.776988983,0.200093001,0.022304,0.000318,0.000296
10994,1,0.044188161,Inactive,0.785697997,0.785697997,0.197036996,0.016892999,0.000199,0.000173
10995,1,0.062070764,Inactive,0.781504989,0.781504989,0.202908993,0.015292,0.000158,0.000135
10996,1,0.01585142,Inactive,0.786266983,0.786266983,0.199524999,0.013964,0.000132,0.000112
10997,1,0.061428219,Inactive,0.794354975,0.794354975,0.192467004,0.012971,0.00011,9.60E-05
10998,1,0.030682984,Inactive,0.81161797,0.81161797,0.176747993,0.011477,8.30E-05,7.40E-05
10999,1,0.046471801,Inactive,0.82150197,0.82150197,0.167449996,0.010911,7.10E-05,6.60E-05
11000,1,0.019858128,Inactive,0.829729974,0.829729974,0.159593001,0.010554,6.30E-05,6.00E-05
11001,1,0.071865259,Inactive,0.836106002,0.836106002,0.153274,0.010508,5.70E-05,5.60E-05
11002,1,0.026402505,Inactive,0.85364598,0.85364598,0.135809004,0.01044,5.30E-05,5.20E-05
11003,1,0.015992261,Inactive,0.880545974,0.880545974,0.109158002,0.010199,4.90E-05,4.80E-05
11004,1,0.059157177,Inactive,0.911355972,0.911355972,0.078616999,0.009941,4.30E-05,4.20E-05
11005,1,0.048111429,Inactive,0.947543979,0.947543979,0.043272,0.009122,3.20E-05,3.00E-05
11006,1,0.029275007,Inactive,0.957486987,0.957486987,0.033831999,0.008627,2.80E-05,2.60E-05
11007,1,0.01760551,Inactive,0.96052599,0.96052599,0.031160001,0.008263,2.70E-05,2.40E-05
11008,1,0.008336978,Inactive,0.962243974,0.962243974,0.029696999,0.008009,2.60E-05,2.40E-05
11009,1,0.074581568,Inactive,0.962732971,0.962732971,0.029386001,0.007832,2.60E-05,2.30E-05
11010,1,0.05964592,Inactive,0.962333977,0.962333977,0.029882999,0.007732,2.70E-05,2.40E-05
11011,1,0.08570782,Inactive,0.95993799,0.95993799,0.032221001,0.007786,2.90E-05,2.60E-05
11012,1,0.022852279,Inactive,0.955963016,0.955963016,0.036063999,0.007912,3.20E-05,3.00E-05
11013,1,0.063894997,Inactive,0.947686017,0.947686017,0.043880001,0.008357,4.10E-05,3.70E-05
11014,1,0.030637619,Inactive,0.903941989,0.903941989,0.084236003,0.011618,0.000109,9.60E-05
11015,1,0.046462927,Inactive,0.827178001,0.827178001,0.155467004,0.016958,0.000214,0.000184
11016,1,0.058271822,Inactive,0.844385982,0.844385982,0.139239997,0.016023001,0.000192,0.00016
11017,1,0.010218189,Inactive,0.807034016,0.807034016,0.174471006,0.018076001,0.000228,0.000191
11018,1,0.112348169,Inactive,0.775215983,0.775215983,0.205447003,0.018882999,0.000252,0.000202
11019,1,0.040715515,Inactive,0.779112995,0.779112995,0.203716993,0.016783001,0.000216,0.000171
11020,1,0.019178642,Inactive,0.723231971,0.723231971,0.259689003,0.016687,0.000221,0.000171
11021,1,0.024470633,Low_Movement,0.489244998,0.486613989,0.489244998,0.023492999,0.000383,0.000264
11022,1,0.026493936,Low_Movement,0.584384978,0.388428986,0.584384978,0.026396001,0.000474,0.000317
11023,1,0.024612751,Low_Movement,0.497951001,0.477268994,0.497951001,0.024111001,0.000393,0.000275
11024,1,0.022825443,Low_Movement,0.511345029,0.462900013,0.511345029,0.025056999,0.000406,0.000293
11025,1,0.031972689,Low_Movement,0.495444,0.478347003,0.495444,0.025544999,0.000373,0.00029
11026,1,0.018116144,Low_Movement,0.538841009,0.432347,0.538841009,0.028091,0.000395,0.000326
11027,1,0.009642197,Low_Movement,0.548982978,0.421068996,0.548982978,0.029222,0.000386,0.00034
11028,1,0.023798164,Low_Movement,0.577866018,0.389797002,0.577866018,0.031557001,0.000406,0.000374
11029,1,0.007205617,Low_Movement,0.591688991,0.372539014,0.591688991,0.034897,0.00044,0.000435
11030,1,0.023499751,Low_Movement,0.607595026,0.351893991,0.607595026,0.039480999,0.000499,0.000531
11031,1,0.031635544,Low_Movement,0.59721601,0.359925985,0.59721601,0.041719001,0.000542,0.000598
11032,1,0.017544215,Low_Movement,0.604987979,0.348428011,0.604987979,0.045325,0.000588,0.000671
11033,1,0.088988917,Low_Movement,0.627125978,0.320932001,0.627125978,0.050547,0.000647,0.000748
11034,1,0.026063322,Low_Movement,0.633846998,0.310113013,0.633846998,0.054566,0.000681,0.000794
11035,1,0.073584549,Low_Movement,0.628380001,0.311123997,0.628380001,0.058927,0.000733,0.000836
11036,1,0.095863046,Low_Movement,0.618043005,0.317326009,0.618043005,0.063005,0.000771,0.000854
11037,1,0.080853077,Low_Movement,0.628462017,0.300217003,0.628462017,0.069486998,0.000862,0.000972
11038,1,0.064569198,Low_Movement,0.636439025,0.287692994,0.636439025,0.073913999,0.000909,0.001046
11039,1,0.019446337,Low_Movement,0.628648996,0.301082999,0.628648996,0.068304002,0.000912,0.001051
11040,1,0.046287135,Low_Movement,0.615055978,0.318390012,0.615055978,0.064498998,0.000954,0.001101
11041,1,0.039984141,Low_Movement,0.586612999,0.353444993,0.586612999,0.057847001,0.000998,0.001097
11042,1,0.122022198,Low_Movement,0.591718972,0.35098201,0.591718972,0.055298001,0.000975,0.001025
11043,1,0.043316835,Low_Movement,0.573364973,0.376096994,0.573364973,0.048765,0.000895,0.000878
11044,1,0.097990871,Low_Movement,0.559755981,0.390011013,0.559755981,0.048446,0.000907,0.00088
11045,1,0.061106195,Low_Movement,0.551690996,0.396737993,0.551690996,0.049716,0.000945,0.000911
11046,1,0.051829588,Low_Movement,0.547088981,0.399201989,0.547088981,0.051732,0.00101,0.000967
11047,1,0.011923248,Low_Movement,0.546639025,0.392334998,0.546639025,0.058899,0.001065,0.001062
11048,1,0.021280848,Low_Movement,0.524469018,0.42087099,0.524469018,0.052664001,0.00103,0.000966
11049,1,0.011067877,Low_Movement,0.499893993,0.444063991,0.499893993,0.054071002,0.001014,0.000956
11050,1,0.045553561,Low_Movement,0.53580898,0.406982005,0.53580898,0.055160001,0.001069,0.00098
11051,1,0.010078514,Low_Movement,0.555216014,0.386611998,0.555216014,0.055985,0.001148,0.001039
11052,1,0.05121473,Low_Movement,0.562902987,0.378708005,0.562902987,0.056173,0.00117,0.001045
11053,1,0.040901051,Low_Movement,0.561142027,0.38065201,0.561142027,0.055962,0.001185,0.001059
11054,1,0.029235054,Low_Movement,0.551303029,0.390783012,0.551303029,0.055583,0.001223,0.001108
11055,1,0.04279913,Low_Movement,0.536038995,0.409150988,0.536038995,0.052533999,0.001196,0.001081
11056,1,0.11303097,Low_Movement,0.529908001,0.421324998,0.529908001,0.046790998,0.00105,0.000925
11057,1,0.077695051,Low_Movement,0.508455992,0.447456986,0.508455992,0.042181,0.001011,0.000894
11058,1,0.021653414,Low_Movement,0.487143993,0.473471999,0.487143993,0.037535999,0.000987,0.000861
11059,1,0.054558346,Low_Movement,0.486050993,0.476877004,0.486050993,0.035266001,0.000972,0.000833
11060,1,0.066650793,Low_Movement,0.483776987,0.481352001,0.483776987,0.033124,0.000951,0.000796
11061,1,0.048968403,Low_Movement,0.500378013,0.462242007,0.500378013,0.035532001,0.000996,0.000852
11062,1,0.10361228,Inactive,0.532563984,0.532563984,0.38578099,0.077547997,0.001829,0.002278
11063,1,0.174656659,Inactive,0.646528006,0.646528006,0.328159988,0.024501,0.000424,0.000387
11064,1,0.052637414,Inactive,0.721372008,0.721372008,0.256808996,0.021272,0.000283,0.000264
11065,1,0.026147025,Inactive,0.889126003,0.889126003,0.096441999,0.014214,0.00011,0.000108
11066,1,0.020318875,Inactive,0.943270028,0.943270028,0.045674,0.010948,5.60E-05,5.20E-05
11067,1,0.075807848,Inactive,0.943787992,0.943787992,0.045293,0.010812,5.50E-05,5.20E-05
11068,1,0.032481,Inactive,0.93304503,0.93304503,0.055091999,0.011733,6.50E-05,6.50E-05
11069,1,0.07069424,Inactive,0.832460999,0.832460999,0.151038006,0.016218999,0.000138,0.000144
11070,1,0.039984569,Inactive,0.720843971,0.720843971,0.257708013,0.020926001,0.00027,0.000252
11071,1,0.059867523,Inactive,0.520361006,0.520361006,0.449104995,0.029173,0.00075,0.000611
11072,1,0.04258301,Inactive,0.490828991,0.490828991,0.476691008,0.030901,0.000874,0.000705
11073,1,0.022883375,Low_Movement,0.580641985,0.377526999,0.580641985,0.039156999,0.001488,0.001187
11074,1,0.033540829,Low_Movement,0.582055986,0.377860993,0.582055986,0.037523001,0.001433,0.001128
11075,1,0.022135086,Low_Movement,0.574108005,0.385643989,0.574108005,0.037670001,0.001436,0.001142
11076,1,0.113531956,Low_Movement,0.567423999,0.392199993,0.567423999,0.037923999,0.001359,0.001093
11077,1,0.056678037,Low_Movement,0.579804003,0.379554987,0.579804003,0.038199,0.001355,0.001086
11078,1,0.031051911,Low_Movement,0.572196007,0.387336999,0.572196007,0.038162,0.001268,0.001036
11079,1,0.049041021,Low_Movement,0.581829011,0.377171993,0.581829011,0.038814999,0.001193,0.00099
11080,1,0.033462373,Low_Movement,0.576676011,0.382257998,0.576676011,0.038959,0.001152,0.000955
11081,1,0.059142057,Low_Movement,0.588788986,0.369120985,0.588788986,0.039946999,0.001164,0.000978
11082,1,0.037571261,Low_Movement,0.589375973,0.368048012,0.589375973,0.040373001,0.001186,0.001016
11083,1,0.036663202,Low_Movement,0.590821981,0.365927011,0.590821981,0.040938001,0.001234,0.001079
11084,1,0.03314893,Low_Movement,0.585870981,0.369720012,0.585870981,0.041903999,0.001319,0.001186
11085,1,0.035043941,Low_Movement,0.589796007,0.364318013,0.589796007,0.043184999,0.001418,0.001283
11086,1,0.020686955,Low_Movement,0.594596982,0.362116992,0.594596982,0.040644001,0.001414,0.001227
11087,1,0.118574833,Low_Movement,0.612259984,0.344168007,0.612259984,0.040855002,0.001479,0.001237
11088,1,0.034564902,Low_Movement,0.621632993,0.334381014,0.621632993,0.041136,0.001572,0.001277
11089,1,0.014617952,Low_Movement,0.622524023,0.331400007,0.622524023,0.043035999,0.001674,0.001366
11090,1,0.026694163,Low_Movement,0.61273402,0.329712987,0.61273402,0.053665999,0.002065,0.001821
11091,1,0.023896547,Low_Movement,0.576646984,0.336068004,0.576646984,0.080865003,0.003314,0.003105
11092,1,0.02229631,Low_Movement,0.615096986,0.317808002,0.615096986,0.062212002,0.002574,0.002309
11093,1,0.056550061,Low_Movement,0.678184986,0.288971007,0.678184986,0.031003,0.001064,0.000777
11094,1,0.051546726,Low_Movement,0.664215982,0.305204988,0.664215982,0.029069999,0.000871,0.000638
11095,1,0.029260159,Low_Movement,0.606131971,0.365269989,0.606131971,0.027388999,0.000693,0.000516
11096,1,0.104780136,Inactive,0.508798003,0.508798003,0.466396987,0.023968,0.000456,0.00038
11097,1,0.039928303,Inactive,0.706749976,0.706749976,0.276473999,0.016477,0.000153,0.000145
11098,1,0.025068817,Inactive,0.798340023,0.798340023,0.187468007,0.014002,9.40E-05,9.70E-05
11099,1,0.040019845,Inactive,0.893797994,0.893797994,0.095192,0.010902,5.20E-05,5.60E-05
11100,1,0.025240236,Inactive,0.952260971,0.952260971,0.038516998,0.009155,3.40E-05,3.40E-05
11101,1,0.040744924,Inactive,0.973537028,0.973537028,0.018502001,0.007914,2.50E-05,2.20E-05
11102,1,0.016639689,Inactive,0.976945996,0.976945996,0.015315,0.007695,2.30E-05,2.10E-05
11103,1,0.018301025,Inactive,0.976722002,0.976722002,0.015357,0.007874,2.50E-05,2.20E-05
11104,1,0.079574836,Inactive,0.97636199,0.97636199,0.015305,0.008283,2.70E-05,2.30E-05
11105,1,0.039664256,Inactive,0.976054013,0.976054013,0.015211,0.008682,2.90E-05,2.30E-05
11106,1,0.020728972,Inactive,0.976475,0.976475,0.01458,0.008889,3.10E-05,2.40E-05
11107,1,0.034476698,Inactive,0.976508975,0.976508975,0.014325,0.009106,3.30E-05,2.60E-05
11108,1,0.044643261,Inactive,0.976056993,0.976056993,0.014651,0.009227,3.60E-05,2.90E-05
11109,1,0.114021584,Inactive,0.976486027,0.976486027,0.014754,0.0087,3.20E-05,2.80E-05
11110,1,0.095642365,Inactive,0.974807978,0.974807978,0.016078001,0.009046,3.60E-05,3.20E-05
11111,1,0.015804357,Inactive,0.973313987,0.973313987,0.017486,0.009125,3.90E-05,3.60E-05
11112,1,0.036695162,Inactive,0.972073972,0.972073972,0.018668,0.009177,4.10E-05,3.90E-05
11113,1,0.04369139,Inactive,0.971337974,0.971337974,0.019455001,0.009124,4.20E-05,4.10E-05
11114,1,0.05982995,Inactive,0.970615983,0.970615983,0.020195,0.009101,4.50E-05,4.30E-05
11115,1,0.030672924,Inactive,0.970328987,0.970328987,0.020707,0.008875,4.60E-05,4.30E-05
11116,1,0.045133216,Inactive,0.970148027,0.970148027,0.021201,0.008563,4.60E-05,4.30E-05
11117,1,0.069959834,Inactive,0.970413983,0.970413983,0.021148,0.008353,4.40E-05,4.10E-05
11118,1,0.034709689,Inactive,0.97061801,0.97061801,0.021243,0.008057,4.20E-05,3.90E-05
11119,1,0.014763646,Inactive,0.97052598,0.97052598,0.021524001,0.007869,4.20E-05,3.90E-05
11120,1,0.021625251,Inactive,0.970264971,0.970264971,0.021880001,0.007774,4.20E-05,3.90E-05
11121,1,0.062844636,Inactive,0.969860971,0.969860971,0.02224,0.007816,4.40E-05,3.90E-05
11122,1,0.081127091,Inactive,0.969762981,0.969762981,0.022377999,0.007776,4.40E-05,3.80E-05
11123,1,0.105101538,Inactive,0.969953001,0.969953001,0.022213001,0.007756,4.20E-05,3.60E-05
11124,1,0.022933711,Inactive,0.96953702,0.96953702,0.022337999,0.008046,4.20E-05,3.70E-05
11125,1,0.066621802,Inactive,0.968778014,0.968778014,0.02266,0.008478,4.40E-05,3.90E-05
11126,1,0.141117909,Inactive,0.967054009,0.967054009,0.023605,0.009246,5.00E-05,4.50E-05
11127,1,0.076868285,Inactive,0.966639996,0.966639996,0.023872999,0.009393,4.90E-05,4.50E-05
11128,1,0.014790846,Inactive,0.966543972,0.966543972,0.024124,0.009243,4.70E-05,4.20E-05
11129,1,0.02208037,Inactive,0.965103984,0.965103984,0.025536001,0.009273,4.70E-05,4.00E-05
11130,1,0.038575222,Inactive,0.961090982,0.961090982,0.028875999,0.009938,5.10E-05,4.30E-05
11131,1,0.022183344,Inactive,0.955262005,0.955262005,0.033640999,0.010989,5.80E-05,4.90E-05
11132,1,0.025388479,Inactive,0.947283983,0.947283983,0.040158998,0.012424,7.10E-05,6.20E-05
11133,1,0.01891761,Inactive,0.937061012,0.937061012,0.048496,0.014271,9.00E-05,8.20E-05
11134,1,0.056532567,Inactive,0.922789991,0.922789991,0.060201999,0.016781,0.000118,0.00011
11135,1,0.043128164,Inactive,0.907176971,0.907176971,0.072084002,0.020437,0.000156,0.000147
11136,1,0.023573543,Inactive,0.890103996,0.890103996,0.084284,0.025219999,0.000203,0.000189
11137,1,0.031334047,Inactive,0.866348028,0.866348028,0.102669999,0.03046,0.000269,0.000253
11138,1,0.009733095,Inactive,0.821491003,0.821491003,0.140185997,0.037554,0.00039,0.000379
11139,1,0.030164235,Inactive,0.802399993,0.802399993,0.155871004,0.040862001,0.000436,0.000431
11140,1,0.021302001,Inactive,0.775654972,0.775654972,0.179441005,0.043887999,0.000506,0.00051
11141,1,0.066292326,Inactive,0.558457017,0.558457017,0.367944986,0.071569003,0.000968,0.001061
11142,1,0.051405953,Low_Movement,0.503368974,0.387867987,0.503368974,0.106481001,0.000982,0.001299
11143,1,0.03678904,Low_Movement,0.551943004,0.315438986,0.551943004,0.130347997,0.000902,0.001368
11144,1,0.08032057,Low_Movement,0.579096973,0.273755014,0.579096973,0.144917995,0.000857,0.001372
11145,1,0.040137758,Low_Movement,0.573365986,0.25187701,0.573365986,0.172392994,0.000883,0.001481
11146,1,0.026692499,Low_Movement,0.566039026,0.249801993,0.566039026,0.181712002,0.000909,0.001537
11147,1,0.044044266,Low_Movement,0.581385016,0.245847002,0.581385016,0.170291007,0.000923,0.001554
11148,1,0.035443464,Low_Movement,0.586161017,0.247194007,0.586161017,0.164047003,0.000965,0.001632
11149,1,0.009060593,Low_Movement,0.587037027,0.248798996,0.587037027,0.161477,0.000995,0.001691
11150,1,0.02796144,Low_Movement,0.595614016,0.245239004,0.595614016,0.156528994,0.000963,0.001656
11151,1,0.006146094,Low_Movement,0.617483974,0.241878003,0.617483974,0.138001993,0.000977,0.001659
11152,1,0.011569697,Low_Movement,0.619693995,0.252384007,0.619693995,0.125367001,0.000961,0.001594
11153,1,0.005301749,Low_Movement,0.591633022,0.287048995,0.591633022,0.119004004,0.000888,0.001426
11154,1,0.022917635,Low_Movement,0.442063004,0.373849988,0.442063004,0.181342006,0.000912,0.001833
11155,1,0.006568582,Inactive,0.490785003,0.490785003,0.327297986,0.178773999,0.0011,0.002043
11156,1,0.007214677,Inactive,0.488014013,0.488014013,0.387104005,0.122584,0.000813,0.001486
11157,1,0.009672308,Inactive,0.546335995,0.546335995,0.374870002,0.077260002,0.000585,0.000948
11158,1,0.020968876,Inactive,0.61737299,0.61737299,0.289276004,0.091324002,0.000689,0.001339
11159,1,0.014061598,Inactive,0.678085029,0.678085029,0.240894005,0.079121999,0.00063,0.001268
11160,1,0.00669056,Inactive,0.762642026,0.762642026,0.183509007,0.052621,0.000424,0.000803
11161,1,0.01547771,Inactive,0.822417974,0.822417974,0.139702007,0.03703,0.00031,0.00054
11162,1,0.014642973,Inactive,0.876915991,0.876915991,0.100837998,0.021793,0.000184,0.000268
11163,1,0.01391208,Inactive,0.91533798,0.91533798,0.068355002,0.016086999,9.30E-05,0.000128
11164,1,0.029619809,Inactive,0.951884985,0.951884985,0.039448,0.008588,3.70E-05,4.20E-05
11165,1,0.017462411,Inactive,0.966509998,0.966509998,0.026637999,0.006799,2.60E-05,2.60E-05
11166,1,0.025990019,Inactive,0.972028971,0.972028971,0.021687999,0.006238,2.30E-05,2.20E-05
11167,1,0.02741338,Inactive,0.975265026,0.975265026,0.018846,0.005848,2.10E-05,2.00E-05
11168,1,0.012771009,Inactive,0.976639986,0.976639986,0.01767,0.005652,2.00E-05,1.80E-05
11169,1,0.015832925,Inactive,0.977394998,0.977394998,0.017062001,0.005506,1.90E-05,1.80E-05
11170,1,0.007323376,Inactive,0.977913022,0.977913022,0.016646,0.005405,1.90E-05,1.70E-05
11171,1,0.005528581,Inactive,0.97833401,0.97833401,0.016302001,0.005329,1.90E-05,1.70E-05
11172,1,0.005139621,Inactive,0.978708029,0.978708029,0.015966,0.005291,1.80E-05,1.70E-05
11173,1,0.04590773,Inactive,0.979062021,0.979062021,0.015652999,0.005251,1.80E-05,1.60E-05
11174,1,0.013571443,Inactive,0.979414999,0.979414999,0.015301,0.005251,1.80E-05,1.60E-05
11175,1,0.020359711,Inactive,0.979422987,0.979422987,0.015208,0.005335,1.80E-05,1.60E-05
11176,1,0.025868383,Inactive,0.97932601,0.97932601,0.015204,0.005437,1.80E-05,1.60E-05
11177,1,0.015251259,Inactive,0.979214013,0.979214013,0.015208,0.005543,1.90E-05,1.60E-05
11178,1,0.025399795,Inactive,0.979220986,0.979220986,0.015164,0.00558,1.90E-05,1.60E-05
11179,1,0.03540491,Inactive,0.979396999,0.979396999,0.015009,0.00556,1.80E-05,1.60E-05
11180,1,0.052068172,Inactive,0.980141997,0.980141997,0.014444,0.005382,1.70E-05,1.50E-05
11181,1,0.053278648,Inactive,0.98110503,0.98110503,0.013731,0.005136,1.50E-05,1.30E-05
11182,1,0.045429821,Inactive,0.981657982,0.981657982,0.013355,0.00496,1.40E-05,1.20E-05
11183,0,0,No_Pose,0,0,0,0,0,0
11184,1,0,Inactive,0.982802987,0.982802987,0.01269,0.004486,1.10E-05,1.00E-05
11185,1,0.287139671,Inactive,0.983545005,0.983545005,0.011701,0.004734,1.10E-05,9.00E-06
11186,1,0.126756626,Inactive,0.985001028,0.985001028,0.010391,0.00459,1.00E-05,8.00E-06
11187,1,0.023739589,Inactive,0.985530019,0.985530019,0.00983,0.004621,1.00E-05,9.00E-06
11188,1,0.241956976,Inactive,0.985046983,0.985046983,0.009346,0.005584,1.30E-05,1.00E-05
11189,1,0.194524641,Inactive,0.984741986,0.984741986,0.00884,0.006392,1.40E-05,1.20E-05
11190,1,0.183378366,Inactive,0.982954025,0.982954025,0.00893,0.008081,1.80E-05,1.70E-05
11191,1,0.092437731,Inactive,0.981069028,0.981069028,0.009233,0.00965,2.40E-05,2.40E-05
