sample_id,detected_class,baby_detected,empty_seat_detected,baby_count,confidence,bbox_width,bbox_height,bbox_area
13953,baby,1,0,1,0.7488,282.67,365,103172.2
13954,baby,1,0,1,0.7284,285.72,371.17,106048.96
13955,baby,1,0,1,0.7511,291.6,365.62,106615.03
13956,baby,1,0,1,0.7548,286.36,366.51,104953.57
13957,baby,1,0,1,0.6882,287.4,361.02,103756.6
13958,baby,1,0,1,0.7361,288.16,359.88,103703.3
13959,baby,1,0,1,0.7188,278.88,369.6,103074.42
13960,baby,1,0,1,0.7376,287.92,373.08,107416.35
13961,baby,1,0,1,0.7349,287.34,361.26,103803.45
13962,baby,1,0,1,0.7187,289.31,367.03,106187.18
13963,baby,1,0,1,0.7459,286.99,364.57,104625.5
13964,baby,1,0,1,0.7525,283.65,364.51,103393.47
13965,baby,1,0,1,0.7362,283.59,367.72,104280.5
13966,baby,1,0,1,0.744,290.94,368.62,107246.05
13967,baby,1,0,1,0.7247,284.7,367.28,104565.46
13968,baby,1,0,1,0.7359,287.59,357.12,102704.65
13969,baby,1,0,1,0.7519,282.93,372.11,105278.32
13970,baby,1,0,1,0.7287,276.15,380.52,105079.83
13971,baby,1,0,1,0.7462,284.1,374.53,106406.44
13972,baby,1,0,1,0.7384,286.21,384.28,109984.91
13973,baby,1,0,1,0.7533,282.85,376.22,106412.66
13974,baby,1,0,1,0.7332,282.35,367.79,103843.37
13975,baby,1,0,1,0.7246,283.99,376.35,106879.88
13976,baby,1,0,1,0.754,287.01,374.83,107581.78
13977,baby,1,0,1,0.7585,274.1,373.55,102392.22
13978,baby,1,0,1,0.7386,285.29,377.17,107603.74
13979,baby,1,0,1,0.756,281.37,381.03,107211
13980,baby,1,0,1,0.7549,275.33,373.74,102901.6
13981,baby,1,0,1,0.7345,278.94,380.98,106272.47
13982,baby,1,0,1,0.7549,281.55,377.42,106261.79
13983,baby,1,0,1,0.7449,283.42,375.04,106293.39
13984,baby,1,0,1,0.7339,282.09,365.69,103157.62
13985,baby,1,0,1,0.7408,288.84,376.81,108838.2
13986,baby,1,0,1,0.7389,285.75,373.32,106676.98
13987,baby,1,0,1,0.758,289.07,365.47,105647.2
13988,baby,1,0,1,0.7486,280.11,371.87,104164.2
13989,baby,1,0,1,0.7657,288.47,365.73,105501.21
13990,baby,1,0,1,0.7548,283.16,367.42,104037.93
13991,baby,1,0,1,0.7824,279.95,362.09,101368.31
13992,baby,1,0,1,0.7716,272.6,362.26,98752.01
13993,baby,1,0,1,0.759,287.37,376.28,108131.49
13994,baby,1,0,1,0.7533,279.3,366.41,102337.7
13995,baby,1,0,1,0.748,282.01,363.68,102560.67
13996,baby,1,0,1,0.7501,277.29,374.35,103802.35
13997,baby,1,0,1,0.7574,275.56,366.59,101016.61
13998,baby,1,0,1,0.7162,273.06,357.42,97598.66
13999,baby,1,0,1,0.7455,278.46,371.59,103474.51
14000,baby,1,0,1,0.7418,278.29,365.81,101801.04
14001,baby,1,0,1,0.7502,284.42,363.4,103355.85
14002,baby,1,0,1,0.7415,278.89,365.58,101956.31
14003,baby,1,0,1,0.7264,287.07,374.51,107511.14
14004,baby,1,0,1,0.7462,272.02,365.59,99446.74
14005,baby,1,0,1,0.7613,279.56,362.64,101379.75
14006,baby,1,0,1,0.7633,277.04,360.68,99923.89
14007,baby,1,0,1,0.7446,279.47,382.93,107019.09
14008,baby,1,0,1,0.7555,287.71,374.84,107842.06
14009,baby,1,0,1,0.7516,279.64,385.85,107902.07
14010,baby,1,0,1,0.7562,290.64,341.71,99316.13
14011,baby,1,0,1,0.6949,331.02,379.6,125656.56
14012,baby,1,0,1,0.6205,315.8,362.67,114530.16
14013,none,0,0,0,0,0,0,0
14014,baby,1,0,1,0.6651,308.71,364.45,112506.92
14015,baby,1,0,1,0.6759,319.63,419.22,133992.3
14016,none,0,0,0,0,0,0,0
14017,none,0,0,0,0,0,0,0
14018,baby,1,0,1,0.6228,304.55,343.49,104609.01
14019,none,0,0,0,0,0,0,0
14020,none,0,0,0,0,0,0,0
14021,baby,1,0,1,0.7003,316.93,337.02,106811.78
14022,none,0,0,0,0,0,0,0
14023,none,0,0,0,0,0,0,0
14024,baby,1,0,1,0.6573,296.97,318.37,94547.68
14025,baby,1,0,1,0.7148,253.56,326.06,82674.83
14026,baby,1,0,1,0.772,254.53,329.59,83889.09
14027,baby,1,0,1,0.7279,255.41,322.94,82483.28
14028,none,0,0,0,0,0,0,0
14029,none,0,0,0,0,0,0,0
14030,baby,1,0,1,0.716,258.08,315.01,81297.2
14031,baby,1,0,1,0.7513,258.54,316.82,81911.23
14032,baby,1,0,1,0.7004,261.66,320.39,83832.81
14033,baby,1,0,1,0.7181,260.76,320.07,83463.37
14034,baby,1,0,1,0.691,263.43,315.63,83146.23
14035,baby,1,0,1,0.7086,257.75,322.84,83213.12
14036,baby,1,0,1,0.7597,257.96,317.28,81846.21
14037,baby,1,0,1,0.7487,260.08,322.34,83833.04
14038,none,0,0,0,0,0,0,0
14039,baby,1,0,1,0.6969,257.69,330.95,85280.62
14040,baby,1,0,1,0.673,290.03,449.45,130351.63
14041,baby,1,0,1,0.6877,256.3,355.75,91180.47
14042,baby,1,0,1,0.726,259.93,355.05,92287.51
14043,baby,1,0,1,0.7884,253.74,339.26,86086.7
14044,baby,1,0,1,0.7244,251.97,354.74,89384.98
14045,baby,1,0,1,0.7083,248.91,345.82,86078.45
14046,none,0,0,0,0,0,0,0
14047,baby,1,0,1,0.6385,259.19,360.56,93454.56
14048,baby,1,0,1,0.6073,261.55,359.7,94078.08
14049,baby,1,0,1,0.6616,256.75,360.41,92536.52
14050,baby,1,0,1,0.6437,284.61,362.84,103268.51
14051,baby,1,0,1,0.6077,283.41,371.99,105428.29
14052,baby,1,0,1,0.6687,270.5,353.06,95502.23
14053,baby,1,0,1,0.6215,278.18,343.49,95551.34
14054,none,0,0,0,0,0,0,0
14055,baby,1,0,1,0.6478,268.5,361.69,97114.08
14056,baby,1,0,1,0.6372,263.08,363.23,95558.68
14057,baby,1,0,1,0.6912,261.35,357.76,93501.7
14058,baby,1,0,1,0.7117,259.57,335.03,86962.51
14059,baby,1,0,1,0.617,261.48,348.55,91138.93
14060,baby,1,0,1,0.6095,264.19,368.33,97310.43
14061,baby,1,0,1,0.6169,258.83,344.52,89172.94
14062,baby,1,0,1,0.6679,263.9,357.45,94330.89
14063,none,0,0,0,0,0,0,0
14064,baby,1,0,1,0.6517,264.76,362.51,95978.85
14065,baby,1,0,1,0.6595,266.37,360.48,96020.23
14066,baby,1,0,1,0.6221,273.13,360.58,98484.43
14067,baby,1,0,1,0.631,266.93,356.66,95205.65
14068,none,0,0,0,0,0,0,0
14069,baby,1,0,1,0.6514,272.03,361.72,98399.94
14070,baby,1,0,1,0.7049,257.16,360.87,92800.28
14071,baby,1,0,1,0.6826,261.05,356.82,93146.96
14072,baby,1,0,1,0.6324,257.86,355.59,91691.24
14073,none,0,0,0,0,0,0,0
14074,baby,1,0,1,0.726,259.26,352.41,91365.98
14075,baby,1,0,1,0.7413,266.52,349.09,93039.56
14076,baby,1,0,1,0.6433,260.88,353.23,92152.43
14077,baby,1,0,1,0.8811,273.69,467.72,128011.58
14078,baby,1,0,1,0.8112,269.73,425.54,114781.8
14079,baby,1,0,1,0.7854,235.51,298.19,70227.29
14080,none,0,0,0,0,0,0,0
14081,none,0,0,0,0,0,0,0
14082,none,0,0,0,0,0,0,0
14083,none,0,0,0,0,0,0,0
14084,none,0,0,0,0,0,0,0
14085,none,0,0,0,0,0,0,0
14086,none,0,0,0,0,0,0,0
14087,baby,1,0,1,0.6804,227.05,302.67,68720.91
14088,none,0,0,0,0,0,0,0
14089,none,0,0,0,0,0,0,0
14090,none,0,0,0,0,0,0,0
14091,baby,1,0,1,0.6778,236.62,320.75,75896.77
14092,baby,1,0,1,0.6172,257.42,310.63,79961.75
14093,none,0,0,0,0,0,0,0
14094,baby,1,0,1,0.6628,303.58,329,99880.48
14095,none,0,0,0,0,0,0,0
14096,baby,1,0,1,0.8492,247.96,346.65,85953.46
14097,baby,1,0,1,0.8189,259.42,338.1,87711.44
14098,none,0,0,0,0,0,0,0
14099,none,0,0,0,0,0,0,0
14100,baby,1,0,1,0.8001,221.45,360.14,79751.66
14101,none,0,0,0,0,0,0,0
14102,baby,1,0,1,0.7689,247.2,371.44,91819.15
14103,baby,1,0,1,0.7865,229.64,379.18,87074.5
14104,none,0,0,0,0,0,0,0
14105,baby,1,0,1,0.856,226.58,341.53,77383.39
14106,baby,1,0,1,0.7885,227.63,297.71,67769.58
14107,baby,1,0,1,0.7585,242.24,310.52,75220.25
14108,baby,1,0,1,0.7704,230.51,313.75,72322.73
14109,baby,1,0,1,0.7984,232.33,347.93,80834.8
14110,baby,1,0,1,0.8319,240.91,334.1,80489.11
14111,baby,1,0,1,0.8077,243.12,362.12,88038.58
14112,baby,1,0,1,0.788,245.64,334.65,82203.65
14113,baby,1,0,1,0.7675,262.17,326.82,85683.13
14114,baby,1,0,1,0.7801,301.1,366.52,110359.33
14115,none,0,0,0,0,0,0,0
14116,none,0,0,0,0,0,0,0
14117,none,0,0,0,0,0,0,0
14118,none,0,0,0,0,0,0,0
14119,baby,1,0,1,0.6744,291.39,351.71,102485.8
14120,baby,1,0,1,0.8158,257.43,325.07,83681.15
14121,baby,1,0,1,0.7464,262.74,321.33,84424.77
14122,baby,1,0,1,0.7472,252.11,351.95,88732.45
14123,baby,1,0,1,0.7914,236.72,342.52,81081.56
14124,baby,1,0,1,0.7991,231.23,318.98,73759.06
14125,none,0,0,0,0,0,0,0
14126,baby,1,0,1,0.7764,213.6,320.48,68455.53
14127,baby,1,0,1,0.6537,190.38,314.18,59813.58
14128,none,0,0,0,0,0,0,0
14129,none,0,0,0,0,0,0,0
14130,baby,1,0,1,0.7404,240.16,298.1,71591.72
14131,none,0,0,0,0,0,0,0
14132,baby,1,0,1,0.7821,232.24,345.82,80312.89
14133,baby,1,0,1,0.8397,252,344.31,86763.65
14134,baby,1,0,1,0.8041,262.65,362.94,95329.04
14135,baby,1,0,1,0.7946,241.23,329.44,79473.23
14136,baby,1,0,1,0.8009,244.66,330.55,80872.33
14137,baby,1,0,1,0.8313,228.72,350.3,80121.86
14138,baby,1,0,1,0.7727,293.84,348.64,102444.23
14139,baby,1,0,1,0.7573,267.1,357.18,95403.76
14140,none,0,0,0,0,0,0,0
14141,baby,1,0,2,0.7243,295.46,407.28,120333.02
14142,baby,1,0,1,0.8002,238.84,365.14,87211.48
14143,baby,1,0,1,0.675,230.49,323.51,74563.74
14144,baby,1,0,1,0.8337,236.32,366.67,86649.47
14145,baby,1,0,1,0.8214,243.54,349.9,85214.44
14146,baby,1,0,1,0.8671,259.1,382.83,99193.47
14147,baby,1,0,1,0.7953,264.26,414.59,109561.56
14148,baby,1,0,1,0.8289,254.6,370.58,94348.69
14149,baby,1,0,1,0.6407,263.78,391.85,103361.27
14150,baby,1,0,1,0.7125,249.17,352.52,87835.04
14151,none,0,0,0,0,0,0,0
14152,baby,1,0,1,0.8356,278.28,357.52,99489.35
14153,none,0,0,0,0,0,0,0
14154,baby,1,0,1,0.654,274.32,410.3,112554.89
14155,baby,1,0,1,0.8246,239.9,330.29,79236.53
14156,baby,1,0,1,0.8662,252.98,344.45,87137.76
14157,baby,1,0,1,0.8677,247.83,358.28,88791.95
14158,baby,1,0,1,0.8108,248.15,327.15,81184.44
14159,baby,1,0,1,0.7774,232.31,321.4,74666.39
14160,baby,1,0,1,0.8117,244.88,316.43,77488.82
14161,baby,1,0,1,0.8352,232.29,344.81,80097.25
14162,baby,1,0,1,0.8417,251.07,416.69,104617.21
14163,baby,1,0,1,0.8214,241.06,358.05,86311.3
14164,baby,1,0,1,0.8115,235.83,355.97,83945.62
14165,baby,1,0,1,0.8364,238.5,345.49,82398.27
14166,baby,1,0,1,0.8518,234.37,340.6,79826.39
14167,baby,1,0,1,0.852,246.78,356.97,88093.55
14168,baby,1,0,1,0.8539,238.82,339.04,80970.25
14169,baby,1,0,1,0.8322,238.37,316.33,75403.91
14170,baby,1,0,1,0.8497,227.33,312.35,71006.76
14171,baby,1,0,1,0.8498,251.25,380.12,95506.42
14172,baby,1,0,1,0.8866,301.68,551.88,166489.74
14173,baby,1,0,1,0.8464,298.18,444.54,132551.08
14174,baby,1,0,1,0.8344,302.01,391.83,118336.28
14175,baby,1,0,1,0.8908,310.55,573.04,177957.07
14176,baby,1,0,1,0.7822,310.43,366.14,113657.92
14177,baby,1,0,1,0.8755,303.84,577.56,175482.88
14178,baby,1,0,1,0.8517,306.16,559.66,171347.42
14179,baby,1,0,2,0.8527,305.43,567.38,173294.4
14180,baby,1,0,2,0.8823,309.37,589.49,182370.95
14181,baby,1,0,2,0.883,301.54,548.37,165353.68
14182,baby,1,0,1,0.8939,304.87,574.02,175005.44
14183,baby,1,0,2,0.8684,296.96,571.35,169670.32
14184,baby,1,0,1,0.8806,313.19,590.36,184895.4
14185,baby,1,0,1,0.7913,293.53,391.38,114884.39
14186,baby,1,0,1,0.847,305.48,437.9,133770.87
14187,baby,1,0,2,0.8533,302.44,568.48,171932.01
14188,baby,1,0,1,0.8785,306.5,569.11,174431.36
14189,baby,1,0,2,0.8916,309.1,553.12,170968.63
14190,baby,1,0,2,0.8723,303.19,574.21,174096.49
14191,baby,1,0,1,0.85,311.17,389.53,121208.91
14192,baby,1,0,1,0.8893,308.4,576.58,177819.85
14193,baby,1,0,1,0.8723,300.32,481.6,144632.25
14194,baby,1,0,1,0.8962,303.62,590.98,179432.45
14195,baby,1,0,1,0.8697,305.27,531.41,162221.72
14196,baby,1,0,1,0.8327,301.07,393.8,118562.01
14197,baby,1,0,1,0.8569,300.16,392.43,117791.93
14198,baby,1,0,1,0.8568,296.8,401.42,119141.27
14199,baby,1,0,1,0.8676,295.45,422.69,124882.12
14200,baby,1,0,1,0.8638,315.68,472.92,149291.92
14201,baby,1,0,1,0.8755,302.49,410.41,124144.07
14202,baby,1,0,1,0.8855,302.98,538.52,163159.14
14203,baby,1,0,1,0.8762,308.01,517.98,159542.75
14204,baby,1,0,1,0.888,300.68,544.97,163862.97
14205,baby,1,0,1,0.8664,302.57,566.17,171308.09
14206,baby,1,0,1,0.8804,301.97,560.49,169252.23
14207,baby,1,0,1,0.876,300.43,527.51,158480.42
14208,baby,1,0,1,0.857,302.9,556.43,168542.55
14209,baby,1,0,1,0.8635,303.81,425.34,129219.89
14210,baby,1,0,1,0.8737,312.66,465.12,145425.53
14211,baby,1,0,1,0.8586,310.49,460.25,142902.11
14212,baby,1,0,1,0.8816,303.48,556.8,168976.46
14213,baby,1,0,1,0.8599,308.5,573.59,176951.18
14214,baby,1,0,1,0.8854,305.96,572.17,175060.02
14215,baby,1,0,1,0.8736,305.57,518.86,158550.74
14216,baby,1,0,1,0.8652,306.46,463.79,142135.53
14217,baby,1,0,1,0.8582,302.85,579.06,175365.31
14218,baby,1,0,1,0.8772,310.42,582.58,180844.79
14219,baby,1,0,1,0.8983,310.41,453.82,140869.2
14220,baby,1,0,1,0.9214,317.68,588.16,186846.57
14221,baby,1,0,1,0.9113,314.61,555.04,174621
14222,baby,1,0,1,0.9134,313.42,435.44,136475.56
14223,baby,1,0,1,0.9092,314.84,484.43,152518.57
14224,baby,1,0,1,0.9043,315.2,530.83,167315.3
14225,baby,1,0,1,0.908,313.3,578.82,181345.64
14226,baby,1,0,1,0.912,314.1,559.97,175886.76
14227,baby,1,0,1,0.9177,314.16,499.76,157004.95
14228,baby,1,0,1,0.9171,317.09,543.08,172207.23
14229,baby,1,0,1,0.9115,312.53,584.12,182557.93
14230,baby,1,0,1,0.8977,313.94,410.59,128900.82
14231,baby,1,0,1,0.9115,322.45,589.06,189945.42
14232,baby,1,0,1,0.9276,313.01,425.44,133168.48
14233,baby,1,0,1,0.8944,315.32,570.72,179961.6
14234,baby,1,0,1,0.9105,317.11,455.13,144327.52
14235,baby,1,0,1,0.9238,322.08,555.05,178773.21
14236,baby,1,0,1,0.9197,324.74,540.32,175462.71
14237,baby,1,0,1,0.9399,328.05,536.34,175948.75
14238,baby,1,0,1,0.9293,330.09,541.47,178735.73
14239,baby,1,0,1,0.9258,335.68,535.6,179788.25
14240,baby,1,0,1,0.9213,333.71,550.13,183583.77
14241,baby,1,0,1,0.9253,331.98,545.49,181090.16
14242,baby,1,0,1,0.9162,336.29,525.78,176815.9
14243,baby,1,0,1,0.9337,323.23,581.89,188086.19
14244,baby,1,0,1,0.9265,328.13,545.6,179029.09
14245,baby,1,0,1,0.9323,334.27,522.91,174791.25
14246,baby,1,0,1,0.926,332.97,575.09,191485.71
14247,baby,1,0,1,0.9251,337.78,547.42,184909.93
14248,baby,1,0,1,0.9266,342.73,555.22,190289.95
14249,baby,1,0,1,0.8255,398.25,413.04,164492.27
14250,baby,1,0,1,0.8341,400.06,386.99,154818.94
14251,baby,1,0,1,0.8145,393.64,396.04,155897.82
14252,baby,1,0,1,0.8609,395.85,385.3,152520.65
14253,baby,1,0,1,0.8659,394.33,394.13,155417.94
14254,baby,1,0,1,0.8239,403.4,402.45,162348.76
14255,baby,1,0,1,0.8512,400.18,392.97,157261.38
14256,baby,1,0,1,0.8485,402.46,393.78,158480.96
14257,baby,1,0,1,0.7941,405.92,390.23,158401.96
14258,baby,1,0,1,0.8263,411.11,393.76,161877.29
14259,baby,1,0,1,0.8055,424.29,393.91,167132.22
14260,baby,1,0,1,0.8309,423.19,397.21,168097.31
14261,baby,1,0,1,0.8309,418.37,392.5,164211.36
14262,baby,1,0,1,0.7972,412.15,392,161563.77
14263,baby,1,0,1,0.7299,416.27,399.2,166171.33
14264,baby,1,0,1,0.7552,425.51,387.2,164754.47
14265,baby,1,0,1,0.7794,416.41,385.93,160704.37
14266,baby,1,0,1,0.6703,431.31,387.66,167202.03
14267,baby,1,0,1,0.8276,411.19,406.12,166991.32
14268,baby,1,0,1,0.7704,403.75,417.03,168379.4
14269,baby,1,0,1,0.7355,420.24,407.46,171231.21
14270,none,0,0,0,0,0,0,0
14271,baby,1,0,1,0.6532,403.8,388.17,156742.82
14272,baby,1,0,1,0.752,422.29,388.98,164262.28
14273,none,0,0,0,0,0,0,0
14274,none,0,0,0,0,0,0,0
14275,none,0,0,0,0,0,0,0
14276,none,0,0,0,0,0,0,0
14277,baby,1,0,1,0.6315,285.57,306.66,87570.64
14278,none,0,0,0,0,0,0,0
14279,baby,1,0,1,0.6577,401.06,380.43,152572.31
14280,none,0,0,0,0,0,0,0
14281,baby,1,0,1,0.669,412.52,387.98,160049.05
14282,baby,1,0,1,0.624,405.15,388.1,157238.93
14283,none,0,0,0,0,0,0,0
14284,none,0,0,0,0,0,0,0
14285,baby,1,0,1,0.6192,389.11,388.4,151130.59
14286,baby,1,0,1,0.6585,410.96,389.05,159882.04
14287,baby,1,0,1,0.6558,410.51,391.57,160743.66
14288,baby,1,0,1,0.6194,414.98,392.56,162905.94
14289,baby,1,0,1,0.8961,375.01,426.55,159961.27
14290,baby,1,0,1,0.8724,301.95,407.9,123164.37
14291,baby,1,0,1,0.8426,304.64,391.35,119222.27
14292,baby,1,0,1,0.8178,311.01,399.85,124357.37
14293,baby,1,0,1,0.8101,317.37,389.69,123675.38
14294,baby,1,0,1,0.9044,312.22,425.24,132766.96
14295,baby,1,0,1,0.8283,314.44,406.23,127736.08
14296,baby,1,0,1,0.8329,316.99,400.33,126903.2
14297,baby,1,0,1,0.8423,310.29,389.7,120918.89
14298,baby,1,0,1,0.7971,297.1,393.43,116887.54
14299,baby,1,0,1,0.7876,302.27,384.65,116267.28
14300,baby,1,0,1,0.8163,294.55,387.31,114083.22
14301,baby,1,0,1,0.8239,300.73,387.71,116594.87
14302,baby,1,0,1,0.824,300.02,385.79,115746.31
14303,baby,1,0,1,0.7941,301.63,392.47,118382.17
14304,baby,1,0,1,0.8263,309.26,394.31,121944.14
14305,baby,1,0,1,0.8503,306.11,389.82,119330.5
14306,baby,1,0,2,0.8521,316.7,379.68,120244.16
14307,baby,1,0,1,0.8766,312.36,392.16,122498.23
14308,baby,1,0,1,0.779,294.34,388.26,114277.43
14309,baby,1,0,1,0.8755,309.89,393.52,121949.56
14310,baby,1,0,1,0.8715,313.51,386,121013.16
14311,baby,1,0,1,0.863,301.7,513.7,154980.92
14312,baby,1,0,1,0.8399,308.24,385.5,118826
14313,baby,1,0,1,0.8756,309.97,388.06,120288.5
14314,baby,1,0,1,0.831,306.01,399.26,122177.63
14315,baby,1,0,1,0.8249,300.88,389.28,117126.91
14316,baby,1,0,1,0.8558,308.33,513.41,158297.96
14317,baby,1,0,1,0.8901,303.95,384.91,116991.81
14318,baby,1,0,1,0.867,302.54,457.62,138448.05
14319,baby,1,0,1,0.8691,298.69,428.67,128039.26
14320,baby,1,0,1,0.8578,305.62,387.74,118499.63
14321,baby,1,0,1,0.8674,305.18,562.26,171590.73
14322,baby,1,0,1,0.8604,326.27,406.95,132778.52
14323,baby,1,0,1,0.8537,320.24,400.13,128137.5
14324,baby,1,0,1,0.8451,312.9,579.63,181369.19
14325,baby,1,0,1,0.8808,315.84,399.38,126142.71
14326,baby,1,0,1,0.8698,308.67,418.8,129273.96
14327,baby,1,0,1,0.8778,314.78,510.07,160560.04
14328,baby,1,0,1,0.8034,302.61,398.93,120718.29
14329,baby,1,0,1,0.8715,311.58,455.57,141945.6
14330,baby,1,0,1,0.8481,377.02,397.93,150027.01
14331,baby,1,0,1,0.8879,358.53,581.84,208608.16
14332,baby,1,0,1,0.8568,334.32,544.29,181966.98
14333,baby,1,0,1,0.8659,347.59,560.62,194865.67
14334,baby,1,0,1,0.8687,330.28,527.53,174232.85
14335,baby,1,0,1,0.8785,337.49,454,153219.61
14336,baby,1,0,1,0.873,364.09,559.71,203783.07
14337,baby,1,0,1,0.8652,345.65,573.26,198148.87
14338,baby,1,0,1,0.881,352.26,473.13,166665.55
14339,baby,1,0,1,0.8588,347.28,548.54,190495.53
14340,baby,1,0,1,0.8333,377.83,412.46,155836.82
14341,baby,1,0,1,0.8519,339.31,420.07,142533.88
14342,baby,1,0,1,0.8196,298.63,563.88,168393.76
14343,baby,1,0,2,0.8688,316.71,407.84,129165.32
14344,baby,1,0,1,0.7831,317.06,389.67,123549.93
14345,baby,1,0,1,0.7653,312.75,389.76,121898.53
14346,baby,1,0,1,0.8028,318.34,391.8,124727.3
14347,baby,1,0,1,0.786,314.44,385.55,121234.32
14348,baby,1,0,1,0.7779,315.68,385.64,121739.82
14349,baby,1,0,1,0.7408,315.43,388.01,122389.92
14350,baby,1,0,1,0.7663,312.32,394.3,123145.44
14351,baby,1,0,1,0.7569,319.42,388.82,124199.6
14352,baby,1,0,1,0.7483,311.86,386.49,120529.94
14353,baby,1,0,1,0.7686,318.31,393.73,125328.32
14354,baby,1,0,1,0.8858,313.34,396.53,124247.4
14355,baby,1,0,1,0.8628,332.51,397.78,132265.64
14356,baby,1,0,1,0.839,333.62,406.03,135458.33
14357,baby,1,0,2,0.8619,334.95,389.38,130419.56
14358,baby,1,0,2,0.8741,326.67,398.56,130195.69
14359,baby,1,0,2,0.8892,326.86,391.65,128014.33
14360,baby,1,0,2,0.8856,324.89,404.88,131539.12
14361,baby,1,0,2,0.8824,327.85,395.97,129818.55
14362,baby,1,0,2,0.8825,329.49,395.84,130423.61
14363,baby,1,0,2,0.899,335.06,399.04,133702.47
14364,baby,1,0,2,0.8735,336.72,388.08,130677
14365,baby,1,0,2,0.8978,336.07,406.16,136498.32
14366,baby,1,0,2,0.9038,337.49,391.86,132248.61
14367,baby,1,0,2,0.8883,338.51,395.93,134024.99
14368,baby,1,0,2,0.8963,334.27,402.81,134648.73
14369,baby,1,0,2,0.8849,334.2,395.07,132034.64
14370,baby,1,0,2,0.8874,337.15,397.4,133983.74
14371,baby,1,0,2,0.8828,335.3,402.53,134968.94
14372,baby,1,0,2,0.8908,337.2,407.28,137334.76
14373,baby,1,0,2,0.9057,334.57,402.68,134725.83
14374,baby,1,0,2,0.8756,325.33,389.4,126684.2
14375,baby,1,0,1,0.8805,333.08,401.46,133716.77
14376,baby,1,0,1,0.8708,362.64,407.13,147642.86
14377,baby,1,0,2,0.8543,323.39,393.17,127148.76
14378,baby,1,0,1,0.8726,331,393.41,130218.25
14379,baby,1,0,1,0.8794,341.25,411.62,140465.59
14380,baby,1,0,2,0.8982,328.61,399.91,131411.48
14381,baby,1,0,2,0.8873,328.09,408.43,134000.49
14382,baby,1,0,1,0.9039,335.46,429.37,144033.72
14383,baby,1,0,2,0.9005,333.76,415.25,138595.71
14384,baby,1,0,2,0.8945,333.59,406.72,135678.12
14385,baby,1,0,2,0.8899,333.3,399.56,133171.24
14386,baby,1,0,1,0.8996,339.73,414.21,140721.33
14387,baby,1,0,2,0.9035,339.94,402.51,136827.16
14388,baby,1,0,2,0.8935,334.21,411,137362.55
14389,baby,1,0,2,0.8796,335.72,397.32,133385.82
14390,baby,1,0,2,0.8861,335.15,405.59,135933.44
14391,baby,1,0,2,0.9017,328.43,399.26,131129.11
14392,baby,1,0,1,0.8797,296.04,563.15,166713.05
14393,baby,1,0,1,0.7985,222.04,327.04,72615.38
14394,baby,1,0,1,0.8015,227.81,354.78,80822.65
14395,baby,1,0,1,0.7824,240.36,364.97,87724.02
14396,baby,1,0,1,0.7089,244.43,393.59,96206.33
14397,baby,1,0,1,0.7735,241.11,361.14,87074.31
14398,baby,1,0,1,0.7555,240.93,377.34,90910.02
14399,baby,1,0,1,0.7398,242.43,364.56,88381.28
14400,baby,1,0,1,0.7661,236.2,350.98,82901.89
14401,baby,1,0,1,0.7921,239.75,358.78,86017.96
14402,baby,1,0,1,0.7765,236.91,353.1,83651.15
14403,baby,1,0,1,0.6791,242.95,370.25,89954
14404,baby,1,0,1,0.6596,245.14,341.48,83712.51
14405,baby,1,0,1,0.7848,249.13,438.24,109179.83
14406,baby,1,0,1,0.8691,279.02,505.03,140914.23
14407,baby,1,0,1,0.8332,274.93,499.63,137359.74
14408,baby,1,0,1,0.8212,275.34,488.25,134437.09
14409,baby,1,0,1,0.7288,304.59,456.38,139007.42
14410,baby,1,0,1,0.7743,305.2,453.51,138412.38
14411,baby,1,0,1,0.7948,256.07,467.3,119661.23
14412,baby,1,0,1,0.7822,303.66,450.76,136879.37
14413,baby,1,0,1,0.815,300.86,458.77,138025.59
14414,baby,1,0,1,0.7861,300.29,456.69,137142.01
14415,baby,1,0,1,0.8059,300.38,452.33,135871.72
14416,baby,1,0,1,0.8013,248,473.94,117537.12
14417,baby,1,0,1,0.7785,297.57,456.14,135734.33
14418,baby,1,0,2,0.7621,312.28,446.8,139526.38
14419,baby,1,0,1,0.8116,307.72,431.03,132635.47
14420,baby,1,0,2,0.818,315.18,435.33,137207.37
14421,baby,1,0,1,0.8094,313.97,442.29,138865.52
14422,baby,1,0,1,0.7808,304.07,457.72,139177.27
14423,baby,1,0,1,0.8077,306.52,451.87,138507.57
14424,baby,1,0,1,0.7826,305.48,450.65,137662.97
14425,baby,1,0,1,0.7873,302.38,453.85,137236.6
14426,baby,1,0,1,0.7541,294.47,454.35,133791.26
14427,baby,1,0,1,0.7853,301.27,454.47,136916.88
14428,baby,1,0,1,0.7847,297.24,458.75,136361.04
14429,baby,1,0,1,0.8089,305.93,457.05,139825.37
14430,baby,1,0,1,0.7695,303.94,453.2,137743.78
14431,baby,1,0,1,0.7892,306.55,458.35,140506.64
14432,baby,1,0,1,0.7528,309.86,449.89,139402.24
14433,baby,1,0,1,0.7859,300.93,456.51,137378.94
14434,baby,1,0,1,0.7568,301.33,460.99,138911.53
14435,baby,1,0,1,0.7725,300.66,455.95,137086.15
14436,baby,1,0,1,0.7825,304.41,459.52,139884.83
14437,baby,1,0,1,0.7885,300.88,457.03,137509.95
14438,baby,1,0,1,0.7588,303.12,457.68,138734.48
