sample_id,detected_class,baby_detected,empty_seat_detected,baby_count,empty_seat_count,yolo_confidence,bbox_width,bbox_height,bbox_area,pose_detected,movement_score,lstm_behavior,behavior_confidence,audio_class,audio_confidence,cry_probability,noise_probability,normal_probability,filtered_baby_detected,filtered_behavior,filtered_audio,smoothed_baby_detected,smoothed_behavior,smoothed_audio,smoothed_cry_probability,inactive_streak,recent_sudden_count,risk_score,risk_label,risk_reason
120,Baby,1,0,1,0,0.610191,178,223,39694,1,0.00385357,Sudden_Movement,0.95,Cry,0.985332,0.985332,0.011053,0.003615,1,Sudden_Movement,Cry,1,Inactive,Cry,0.5908934,17,3,3,High_Risk,Crying detected with inactive behavior
121,Baby,1,0,1,0,0.594062,173,245,42385,1,0.00896885,Sudden_Movement,0.95,Cry,0.985332,0.985332,0.011053,0.003615,1,Sudden_Movement,Cry,1,Inactive,Cry,0.656510667,18,2,3,High_Risk,Crying detected with inactive behavior
122,,0,0,0,0,0,0,0,0,1,0.14962853,Sudden_Movement,0.95,Cry,0.994809,0.994809,0.004615,0.000575,0,Sudden_Movement,Cry,1,Inactive,Cry,0.722785,19,1,3,High_Risk,Crying detected with inactive behavior
123,Baby,1,0,1,0,0.509209,174,247,42978,1,0.05987034,Sudden_Movement,0.95,Cry,0.994809,0.994809,0.004615,0.000575,1,Sudden_Movement,Cry,1,Inactive,Cry,0.789059333,20,0,3,High_Risk,Crying detected with inactive behavior
124,,0,0,0,0,0,0,0,0,1,0.01547795,Sudden_Movement,0.95,Cry,0.994809,0.994809,0.004615,0.000575,0,Sudden_Movement,Cry,1,Sudden_Movement,Cry,0.855333667,0,1,3,High_Risk,Crying detected with sudden movement
125,,0,0,0,0,0,0,0,0,1,0.0228925,Sudden_Movement,0.95,Cry,0.994809,0.994809,0.004615,0.000575,0,Sudden_Movement,Cry,1,Sudden_Movement,Cry,0.921608,0,2,3,High_Risk,Crying detected with sudden movement
126,,0,0,0,0,0,0,0,0,1,0.0684475,Sudden_Movement,0.95,Normal,0.853821,0.003217,0.142962,0.853821,0,Sudden_Movement,Normal,1,Sudden_Movement,Cry,0.9217762,0,3,3,High_Risk,Crying detected with sudden movement
127,Baby,1,0,1,0,0.53448,180,219,39420,1,0.02941585,Sudden_Movement,0.95,Normal,0.853821,0.003217,0.142962,0.853821,1,Sudden_Movement,Normal,1,Sudden_Movement,Cry,0.8564236,0,4,3,High_Risk,Crying detected with sudden movement
128,Baby,1,0,1,0,0.730983,163,254,41402,1,0.02815149,Sudden_Movement,0.95,Normal,0.853821,0.003217,0.142962,0.853821,1,Sudden_Movement,Normal,1,Sudden_Movement,Cry,0.791071,0,5,3,High_Risk,Crying detected with sudden movement
129,,0,0,0,0,0,0,0,0,1,0.00592332,Sudden_Movement,0.95,Normal,0.853821,0.003217,0.142962,0.853821,0,Sudden_Movement,Normal,0,Sudden_Movement,Cry,0.7257184,0,0,0,No_Baby,No baby detected by YOLO
130,Baby,1,0,1,0,0.647197,171,240,41040,1,0.01273392,Sudden_Movement,0.95,Normal,0.853821,0.003217,0.142962,0.853821,1,Sudden_Movement,Normal,1,Sudden_Movement,Cry,0.6603658,0,1,3,High_Risk,Crying detected with sudden movement
131,,0,0,0,0,0,0,0,0,1,0.01784499,Sudden_Movement,0.95,Normal,0.9496,0.002652,0.047749,0.9496,0,Sudden_Movement,Normal,0,Sudden_Movement,Cry,0.594975533,0,0,0,No_Baby,No baby detected by YOLO
132,,0,0,0,0,0,0,0,0,1,0.02326831,Sudden_Movement,0.95,Normal,0.9496,0.002652,0.047749,0.9496,0,Sudden_Movement,Normal,0,Sudden_Movement,Cry,0.529463533,0,0,0,No_Baby,No baby detected by YOLO
133,Baby,1,0,1,0,0.560032,147,253,37191,1,0.00934058,Sudden_Movement,0.95,Normal,0.9496,0.002652,0.047749,0.9496,1,Sudden_Movement,Normal,0,Sudden_Movement,Normal,0.463951533,0,0,0,No_Baby,No baby detected by YOLO
134,Baby,1,0,1,0,0.557497,171,276,47196,1,0.00699407,Sudden_Movement,0.95,Normal,0.9496,0.002652,0.047749,0.9496,1,Sudden_Movement,Normal,1,Sudden_Movement,Normal,0.398439533,0,1,2,Medium_Risk,Sudden movement detected
135,Baby,1,0,1,0,0.749652,170,254,43180,1,0.01763837,Sudden_Movement,0.95,Normal,0.9496,0.002652,0.047749,0.9496,1,Sudden_Movement,Normal,1,Sudden_Movement,Normal,0.332927533,0,2,2,Medium_Risk,Sudden movement detected
136,Baby,1,0,1,0,0.814893,157,248,38936,1,0.01042022,Sudden_Movement,0.95,Noise,0.804816,0.183349,0.804816,0.011834,1,Sudden_Movement,Noise,1,Sudden_Movement,Normal,0.279462,0,3,2,Medium_Risk,Sudden movement detected
137,Baby,1,0,1,0,0.733614,158,256,40448,1,0.00461961,Sudden_Movement,0.95,Noise,0.804816,0.183349,0.804816,0.011834,1,Sudden_Movement,Noise,1,Sudden_Movement,Normal,0.225364667,0,4,2,Medium_Risk,Sudden movement detected
138,Baby,1,0,1,0,0.775134,168,246,41328,1,0.00473627,Sudden_Movement,0.95,Noise,0.804816,0.183349,0.804816,0.011834,1,Sudden_Movement,Noise,1,Sudden_Movement,Normal,0.171267333,0,5,2,Medium_Risk,Sudden movement detected
139,Baby,1,0,1,0,0.524283,146,240,35040,1,0.03390173,Sudden_Movement,0.95,Noise,0.804816,0.183349,0.804816,0.011834,1,Sudden_Movement,Noise,1,Sudden_Movement,Normal,0.11717,0,6,2,Medium_Risk,Sudden movement detected
140,Baby,1,0,1,0,0.806857,167,245,40915,1,0.00713856,Sudden_Movement,0.95,Cry,0.914478,0.914478,0.083165,0.002358,1,Sudden_Movement,Cry,1,Sudden_Movement,Normal,0.1118146,0,7,2,Medium_Risk,Sudden movement detected
141,Baby,1,0,1,0,0.831078,159,212,33708,1,0.19053877,Sudden_Movement,0.95,Cry,0.914478,0.914478,0.083165,0.002358,1,Sudden_Movement,Cry,1,Sudden_Movement,Normal,0.172565333,0,8,2,Medium_Risk,Sudden movement detected
142,Baby,1,0,1,0,0.766422,150,214,32100,1,0.01490786,Sudden_Movement,0.95,Cry,0.914478,0.914478,0.083165,0.002358,1,Sudden_Movement,Cry,1,Sudden_Movement,Normal,0.233316067,0,9,2,Medium_Risk,Sudden movement detected
143,Baby,1,0,1,0,0.778655,152,213,32376,1,0.00391213,Sudden_Movement,0.95,Cry,0.914478,0.914478,0.083165,0.002358,1,Sudden_Movement,Cry,1,Sudden_Movement,Normal,0.2940668,0,10,2,Medium_Risk,Sudden movement detected
144,Baby,1,0,1,0,0.800848,153,221,33813,1,0.00596556,Sudden_Movement,0.95,Cry,0.914478,0.914478,0.083165,0.002358,1,Sudden_Movement,Cry,1,Sudden_Movement,Normal,0.354817533,0,11,2,Medium_Risk,Sudden movement detected
145,Baby,1,0,1,0,0.718332,156,232,36192,1,0.00494506,Sudden_Movement,0.95,Cry,0.773435,0.773435,0.220316,0.00625,1,Sudden_Movement,Cry,1,Sudden_Movement,Cry,0.4061654,0,12,3,High_Risk,Crying detected with sudden movement
146,Baby,1,0,1,0,0.782363,154,223,34342,1,0.00452179,Sudden_Movement,0.95,Cry,0.773435,0.773435,0.220316,0.00625,1,Sudden_Movement,Cry,1,Sudden_Movement,Cry,0.457550933,0,13,3,High_Risk,Crying detected with sudden movement
147,Baby,1,0,1,0,0.744642,157,222,34854,1,0.00146685,Sudden_Movement,0.95,Cry,0.773435,0.773435,0.220316,0.00625,1,Sudden_Movement,Cry,1,Sudden_Movement,Cry,0.508936467,0,14,3,High_Risk,Crying detected with sudden movement
148,Baby,1,0,1,0,0.781321,156,221,34476,1,0.00164287,Sudden_Movement,0.95,Cry,0.773435,0.773435,0.220316,0.00625,1,Sudden_Movement,Cry,1,Sudden_Movement,Cry,0.560322,0,15,3,High_Risk,Crying detected with sudden movement
149,Baby,1,0,1,0,0.740036,167,234,39078,1,0.00161752,Sudden_Movement,0.95,Cry,0.773435,0.773435,0.220316,0.00625,1,Sudden_Movement,Cry,1,Sudden_Movement,Cry,0.611707533,0,16,3,High_Risk,Crying detected with sudden movement
150,Baby,1,0,1,0,0.783875,149,218,32482,1,0.0008924,Low_Movement,0.9,Cry,0.938836,0.938836,0.057288,0.003876,1,Low_Movement,Cry,1,Sudden_Movement,Cry,0.6741198,0,17,3,High_Risk,Crying detected with sudden movement
151,Baby,1,0,1,0,0.757052,162,245,39690,1,0.0003203,Low_Movement,0.9,Cry,0.938836,0.938836,0.057288,0.003876,1,Low_Movement,Cry,1,Sudden_Movement,Cry,0.7244856,0,18,3,High_Risk,Crying detected with sudden movement
152,Baby,1,0,1,0,0.775806,159,228,36252,1,0.00223115,Low_Movement,0.9,Cry,0.938836,0.938836,0.057288,0.003876,1,Low_Movement,Cry,1,Sudden_Movement,Cry,0.7748514,0,19,3,High_Risk,Crying detected with sudden movement
153,Baby,1,0,1,0,0.702457,158,238,37604,1,0.00095733,Inactive,0.95,Cry,0.938836,0.938836,0.057288,0.003876,1,Inactive,Cry,1,Sudden_Movement,Cry,0.8252172,0,20,3,High_Risk,Crying detected with sudden movement
154,Baby,1,0,1,0,0.78245,152,220,33440,1,0.00093349,Inactive,0.95,Noise,0.992953,0.000694,0.992953,0.006353,1,Inactive,Noise,1,Sudden_Movement,Cry,0.8130402,0,20,3,High_Risk,Crying detected with sudden movement
155,Baby,1,0,1,0,0.78564,156,223,34788,1,0.00030822,Inactive,0.95,Noise,0.992953,0.000694,0.992953,0.006353,1,Inactive,Noise,1,Sudden_Movement,Cry,0.752121267,0,20,3,High_Risk,Crying detected with sudden movement
156,Baby,1,0,1,0,0.753693,155,217,33635,1,0.00053046,Inactive,0.95,Noise,0.992953,0.000694,0.992953,0.006353,1,Inactive,Noise,1,Sudden_Movement,Cry,0.691202333,0,20,3,High_Risk,Crying detected with sudden movement
157,Baby,1,0,1,0,0.743443,148,221,32708,1,0.00087949,Inactive,0.95,Noise,0.992953,0.000694,0.992953,0.006353,1,Inactive,Noise,1,Sudden_Movement,Cry,0.6302834,0,20,3,High_Risk,Crying detected with sudden movement
158,Baby,1,0,1,0,0.768743,154,226,34804,1,0.00080976,Inactive,0.95,Noise,0.992953,0.000694,0.992953,0.006353,1,Inactive,Noise,1,Sudden_Movement,Cry,0.569364467,0,20,3,High_Risk,Crying detected with sudden movement
159,Baby,1,0,1,0,0.769631,156,222,34632,1,0.00242787,Inactive,0.95,Noise,0.989103,0.007573,0.989103,0.003324,1,Inactive,Noise,1,Inactive,Cry,0.508904133,1,19,3,High_Risk,Crying detected with inactive behavior
160,Baby,1,0,1,0,0.772691,148,213,31524,1,0.000552,Inactive,0.95,Noise,0.989103,0.007573,0.989103,0.003324,1,Inactive,Noise,1,Inactive,Cry,0.457846667,2,18,3,High_Risk,Crying detected with inactive behavior
161,Baby,1,0,1,0,0.805678,158,219,34602,1,0.00135224,Inactive,0.95,Noise,0.989103,0.007573,0.989103,0.003324,1,Inactive,Noise,1,Inactive,Noise,0.4067892,3,17,3,High_Risk,Repeated sudden movement detected
162,Baby,1,0,1,0,0.793182,155,230,35650,1,0.00180752,Inactive,0.95,Noise,0.989103,0.007573,0.989103,0.003324,1,Inactive,Noise,1,Inactive,Noise,0.355731733,4,16,3,High_Risk,Repeated sudden movement detected
163,Baby,1,0,1,0,0.752565,167,230,38410,1,0.00188201,Inactive,0.95,Noise,0.966332,0.029733,0.966332,0.003935,1,Inactive,Noise,1,Inactive,Noise,0.3061516,5,15,3,High_Risk,Repeated sudden movement detected
164,Baby,1,0,1,0,0.735786,160,226,36160,1,0.00035882,Inactive,0.95,Noise,0.966332,0.029733,0.966332,0.003935,1,Inactive,Noise,1,Inactive,Noise,0.256571467,6,14,3,High_Risk,Repeated sudden movement detected
165,Baby,1,0,1,0,0.780468,152,215,32680,1,0.00074988,Inactive,0.95,Noise,0.966332,0.029733,0.966332,0.003935,1,Inactive,Noise,1,Inactive,Noise,0.1959646,7,13,3,High_Risk,Repeated sudden movement detected
166,Baby,1,0,1,0,0.710037,146,217,31682,1,0.00176803,Inactive,0.95,Noise,0.966332,0.029733,0.966332,0.003935,1,Inactive,Noise,1,Inactive,Noise,0.135357733,8,12,3,High_Risk,Repeated sudden movement detected
167,Baby,1,0,1,0,0.780051,153,219,33507,1,0.00291488,Inactive,0.95,Noise,0.966332,0.029733,0.966332,0.003935,1,Inactive,Noise,1,Inactive,Noise,0.074750867,9,11,2,Medium_Risk,Inactive behavior detected
168,Baby,1,0,1,0,0.742885,150,209,31350,1,0.00098783,Inactive,0.95,Cry,0.995434,0.995434,0.003902,0.000664,1,Inactive,Cry,1,Inactive,Noise,0.078524067,10,10,2,Medium_Risk,Inactive behavior detected
169,Baby,1,0,1,0,0.765516,159,220,34980,1,0.00069832,Inactive,0.95,Cry,0.995434,0.995434,0.003902,0.000664,1,Inactive,Cry,1,Inactive,Noise,0.144840067,11,9,2,Medium_Risk,Inactive behavior detected
170,Baby,1,0,1,0,0.801119,166,226,37516,1,0.00137773,Inactive,0.95,Cry,0.995434,0.995434,0.003902,0.000664,1,Inactive,Cry,1,Inactive,Noise,0.211156067,12,8,2,Medium_Risk,Inactive behavior detected
171,Baby,1,0,1,0,0.685695,150,254,38100,1,0.00138664,Inactive,0.95,Cry,0.995434,0.995434,0.003902,0.000664,1,Inactive,Cry,1,Inactive,Noise,0.277472067,13,7,2,Medium_Risk,Inactive behavior detected
172,Baby,1,0,1,0,0.776721,151,214,32314,1,0.00226739,Inactive,0.95,Cry,0.995434,0.995434,0.003902,0.000664,1,Inactive,Cry,1,Inactive,Noise,0.343788067,14,6,2,Medium_Risk,Inactive behavior detected
173,Baby,1,0,1,0,0.811259,162,256,41472,1,0.00057624,Inactive,0.95,Cry,0.99478,0.99478,0.004537,0.000684,1,Inactive,Cry,1,Inactive,Noise,0.410060467,15,5,2,Medium_Risk,Inactive behavior detected
174,Baby,1,0,1,0,0.763042,154,217,33418,1,0.0026238,Inactive,0.95,Cry,0.99478,0.99478,0.004537,0.000684,1,Inactive,Cry,1,Inactive,Noise,0.475874267,16,4,2,Medium_Risk,Inactive behavior detected
175,Baby,1,0,1,0,0.738436,152,228,34656,1,0.00085394,Inactive,0.95,Cry,0.99478,0.99478,0.004537,0.000684,1,Inactive,Cry,1,Inactive,Cry,0.541688067,17,3,3,High_Risk,Crying detected with inactive behavior
176,Baby,1,0,1,0,0.733166,153,222,33966,1,0.00092934,Inactive,0.95,Cry,0.99478,0.99478,0.004537,0.000684,1,Inactive,Cry,1,Inactive,Cry,0.607501867,18,2,3,High_Risk,Crying detected with inactive behavior
177,Baby,1,0,1,0,0.768214,158,239,37762,1,0.00175706,Inactive,0.95,Normal,0.550281,0.011484,0.438235,0.550281,1,Inactive,Unknown,1,Inactive,Cry,0.6077626,19,1,3,High_Risk,Crying detected with inactive behavior
178,Baby,1,0,1,0,0.757949,160,233,37280,1,0.00100465,Inactive,0.95,Normal,0.550281,0.011484,0.438235,0.550281,1,Inactive,Unknown,1,Inactive,Cry,0.606546,20,0,3,High_Risk,Crying detected with inactive behavior
179,Baby,1,0,1,0,0.802923,163,242,39446,1,0.002902,Inactive,0.95,Normal,0.550281,0.011484,0.438235,0.550281,1,Inactive,Unknown,1,Inactive,Cry,0.6053294,21,0,3,High_Risk,Crying detected with inactive behavior
180,Baby,1,0,1,0,0.736679,163,229,37327,1,0.00161745,Inactive,0.95,Normal,0.550281,0.011484,0.438235,0.550281,1,Inactive,Unknown,1,Inactive,Cry,0.6041128,22,0,3,High_Risk,Crying detected with inactive behavior
181,Baby,1,0,1,0,0.779733,150,216,32400,1,0.00160992,Inactive,0.95,Normal,0.550281,0.011484,0.438235,0.550281,1,Inactive,Unknown,1,Inactive,Cry,0.6028962,23,0,3,High_Risk,Crying detected with inactive behavior
182,Baby,1,0,1,0,0.774932,154,243,37422,1,0.00229568,Inactive,0.95,Noise,0.950059,0.020192,0.950059,0.029749,1,Inactive,Noise,1,Inactive,Cry,0.602260133,24,0,3,High_Risk,Crying detected with inactive behavior
183,Baby,1,0,1,0,0.767983,152,231,35112,1,0.00438944,Inactive,0.95,Noise,0.950059,0.020192,0.950059,0.029749,1,Inactive,Noise,1,Inactive,Cry,0.537244,25,0,3,High_Risk,Crying detected with inactive behavior
184,Baby,1,0,1,0,0.775906,162,229,37098,1,0.00156884,Inactive,0.95,Noise,0.950059,0.020192,0.950059,0.029749,1,Inactive,Noise,1,Inactive,Cry,0.472227867,26,0,3,High_Risk,Crying detected with inactive behavior
185,Baby,1,0,1,0,0.743721,162,227,36774,1,0.00053836,Inactive,0.95,Noise,0.950059,0.020192,0.950059,0.029749,1,Inactive,Noise,1,Inactive,Cry,0.407211733,27,0,3,High_Risk,Crying detected with inactive behavior
186,Baby,1,0,1,0,0.744696,158,234,36972,1,0.00058089,Inactive,0.95,Noise,0.950059,0.020192,0.950059,0.029749,1,Inactive,Noise,1,Inactive,Cry,0.3421956,28,0,3,High_Risk,Crying detected with inactive behavior
187,Baby,1,0,1,0,0.732228,157,214,33598,1,0.001024,Inactive,0.95,Normal,0.999008,0.000437,0.000555,0.999008,1,Inactive,Normal,1,Inactive,Noise,0.275862467,29,0,2,Medium_Risk,Inactive behavior detected
188,Baby,1,0,1,0,0.731079,155,223,34565,1,0.00129481,Inactive,0.95,Normal,0.999008,0.000437,0.000555,0.999008,1,Inactive,Normal,1,Inactive,Noise,0.209572933,30,0,2,Medium_Risk,Inactive behavior detected
189,Baby,1,0,1,0,0.741005,160,227,36320,1,0.00146866,Inactive,0.95,Normal,0.999008,0.000437,0.000555,0.999008,1,Inactive,Normal,1,Inactive,Noise,0.1432834,31,0,2,Medium_Risk,Inactive behavior detected
190,Baby,1,0,1,0,0.722726,156,225,35100,1,0.0014761,Inactive,0.95,Normal,0.999008,0.000437,0.000555,0.999008,1,Inactive,Normal,1,Inactive,Noise,0.076993867,32,0,2,Medium_Risk,Inactive behavior detected
191,Baby,1,0,1,0,0.719637,155,234,36270,1,0.00097229,Inactive,0.95,Normal,0.999008,0.000437,0.000555,0.999008,1,Inactive,Normal,1,Inactive,Noise,0.010704333,33,0,2,Medium_Risk,Inactive behavior detected
192,Baby,1,0,1,0,0.694049,152,247,37544,1,0.000484,Inactive,0.95,Cry,0.998515,0.998515,0.000967,0.000518,1,Inactive,Cry,1,Inactive,Noise,0.0765064,34,0,2,Medium_Risk,Inactive behavior detected
193,Baby,1,0,1,0,0.683305,156,221,34476,1,0.00193945,Inactive,0.95,Cry,0.998515,0.998515,0.000967,0.000518,1,Inactive,Cry,1,Inactive,Noise,0.142308467,35,0,2,Medium_Risk,Inactive behavior detected
194,Baby,1,0,1,0,0.727574,155,213,33015,1,0.00238979,Inactive,0.95,Cry,0.998515,0.998515,0.000967,0.000518,1,Inactive,Cry,1,Inactive,Noise,0.208110533,36,0,2,Medium_Risk,Inactive behavior detected
195,Baby,1,0,1,0,0.753525,161,227,36547,1,0.00124639,Inactive,0.95,Cry,0.998515,0.998515,0.000967,0.000518,1,Inactive,Cry,1,Inactive,Noise,0.2739126,37,0,2,Medium_Risk,Inactive behavior detected
196,Baby,1,0,1,0,0.757902,153,232,35496,1,0.00109909,Inactive,0.95,Noise,0.971128,0.001247,0.971128,0.027626,1,Inactive,Noise,1,Inactive,Noise,0.273230133,38,0,2,Medium_Risk,Inactive behavior detected
197,Baby,1,0,1,0,0.745303,154,233,35882,1,0.00178646,Inactive,0.95,Noise,0.971128,0.001247,0.971128,0.027626,1,Inactive,Noise,1,Inactive,Noise,0.271967133,39,0,2,Medium_Risk,Inactive behavior detected
198,Baby,1,0,1,0,0.766556,149,225,33525,1,0.00046241,Inactive,0.95,Noise,0.971128,0.001247,0.971128,0.027626,1,Inactive,Noise,1,Inactive,Noise,0.270704133,40,0,2,Medium_Risk,Inactive behavior detected
199,Baby,1,0,1,0,0.75009,155,228,35340,1,0.00110631,Inactive,0.95,Noise,0.971128,0.001247,0.971128,0.027626,1,Inactive,Noise,1,Inactive,Noise,0.269441133,41,0,2,Medium_Risk,Inactive behavior detected
200,Baby,1,0,1,0,0.761527,156,221,34476,1,0.00150687,Inactive,0.95,Noise,0.971128,0.001247,0.971128,0.027626,1,Inactive,Noise,1,Inactive,Noise,0.268178133,42,0,2,Medium_Risk,Inactive behavior detected
201,Baby,1,0,1,0,0.725206,153,246,37638,1,0.00184558,Inactive,0.95,Cry,0.995809,0.995809,0.003552,0.00064,1,Inactive,Cry,1,Inactive,Normal,0.333219267,43,0,2,Medium_Risk,Inactive behavior detected
202,Baby,1,0,1,0,0.70067,149,221,32929,1,0.00063028,Inactive,0.95,Cry,0.995809,0.995809,0.003552,0.00064,1,Inactive,Cry,1,Inactive,Cry,0.3995774,44,0,3,High_Risk,Crying detected with inactive behavior
203,Baby,1,0,1,0,0.740558,157,221,34697,1,0.00066788,Inactive,0.95,Cry,0.995809,0.995809,0.003552,0.00064,1,Inactive,Cry,1,Inactive,Cry,0.465935533,45,0,3,High_Risk,Crying detected with inactive behavior
204,Baby,1,0,1,0,0.714476,144,218,31392,1,0.00057095,Inactive,0.95,Cry,0.995809,0.995809,0.003552,0.00064,1,Inactive,Cry,1,Inactive,Cry,0.532293667,46,0,3,High_Risk,Crying detected with inactive behavior
205,Baby,1,0,1,0,0.734871,153,236,36108,1,0.0006047,Inactive,0.95,Cry,0.995809,0.995809,0.003552,0.00064,1,Inactive,Cry,1,Inactive,Cry,0.5986518,47,0,3,High_Risk,Crying detected with inactive behavior
206,Baby,1,0,1,0,0.723051,144,235,33840,1,0.00108496,Inactive,0.95,Cry,0.881776,0.881776,0.115611,0.002613,1,Inactive,Cry,1,Inactive,Cry,0.657407733,48,0,3,High_Risk,Crying detected with inactive behavior
207,Baby,1,0,1,0,0.695589,150,231,34650,1,0.00254715,Inactive,0.95,Cry,0.881776,0.881776,0.115611,0.002613,1,Inactive,Cry,1,Inactive,Cry,0.649625133,49,0,3,High_Risk,Crying detected with inactive behavior
208,Baby,1,0,1,0,0.77879,152,210,31920,1,0.00187164,Inactive,0.95,Cry,0.881776,0.881776,0.115611,0.002613,1,Inactive,Cry,1,Inactive,Cry,0.641842533,50,0,3,High_Risk,Crying detected with inactive behavior
209,Baby,1,0,1,0,0.718075,159,236,37524,1,0.0010056,Inactive,0.95,Cry,0.881776,0.881776,0.115611,0.002613,1,Inactive,Cry,1,Inactive,Cry,0.634059933,51,0,3,High_Risk,Crying detected with inactive behavior
210,Baby,1,0,1,0,0.732829,158,232,36656,1,0.00114205,Inactive,0.95,Cry,0.881776,0.881776,0.115611,0.002613,1,Inactive,Cry,1,Inactive,Cry,0.626277333,52,0,3,High_Risk,Crying detected with inactive behavior
211,Baby,1,0,1,0,0.741836,156,231,36036,1,0.00106724,Inactive,0.95,Cry,0.789114,0.789114,0.201181,0.009706,1,Inactive,Cry,1,Inactive,Cry,0.6788018,53,0,3,High_Risk,Crying detected with inactive behavior
212,Baby,1,0,1,0,0.779331,157,247,38779,1,0.00195594,Inactive,0.95,Cry,0.789114,0.789114,0.201181,0.009706,1,Inactive,Cry,1,Inactive,Cry,0.731326267,54,0,3,High_Risk,Crying detected with inactive behavior
213,Baby,1,0,1,0,0.743278,149,240,35760,1,0.00124461,Inactive,0.95,Cry,0.789114,0.789114,0.201181,0.009706,1,Inactive,Cry,1,Inactive,Cry,0.783850733,55,0,3,High_Risk,Crying detected with inactive behavior
214,Baby,1,0,1,0,0.758686,153,236,36108,1,0.00344125,Inactive,0.95,Cry,0.789114,0.789114,0.201181,0.009706,1,Inactive,Cry,1,Inactive,Cry,0.8363752,56,0,3,High_Risk,Crying detected with inactive behavior
215,Baby,1,0,1,0,0.729227,154,250,38500,1,0.00230657,Inactive,0.95,Cry,0.951908,0.951908,0.046541,0.001551,1,Inactive,Cry,1,Inactive,Cry,0.8997526,57,0,3,High_Risk,Crying detected with inactive behavior
216,Baby,1,0,1,0,0.734379,154,254,39116,1,0.00118007,Inactive,0.95,Cry,0.951908,0.951908,0.046541,0.001551,1,Inactive,Cry,1,Inactive,Cry,0.896825867,58,0,3,High_Risk,Crying detected with inactive behavior
217,Baby,1,0,1,0,0.763885,158,228,36024,1,0.00357477,Inactive,0.95,Cry,0.951908,0.951908,0.046541,0.001551,1,Inactive,Cry,1,Inactive,Cry,0.893899133,59,0,3,High_Risk,Crying detected with inactive behavior
218,Baby,1,0,1,0,0.766373,164,238,39032,1,0.00189546,Inactive,0.95,Cry,0.951908,0.951908,0.046541,0.001551,1,Inactive,Cry,1,Inactive,Cry,0.8909724,60,0,3,High_Risk,Crying detected with inactive behavior
219,Baby,1,0,1,0,0.755615,146,215,31390,1,0.00166855,Inactive,0.95,Cry,0.951908,0.951908,0.046541,0.001551,1,Inactive,Cry,1,Inactive,Cry,0.888045667,61,0,3,High_Risk,Crying detected with inactive behavior
