sample_id,detected_class,baby_detected,empty_seat_detected,yolo_confidence,lstm_behavior,behavior_confidence,audio_class,audio_confidence,cry_probability,noise_probability,normal_probability,risk_label,risk_confidence,shap_feature_1,shap_value_1,shap_direction_1,shap_feature_2,shap_value_2,shap_direction_2,shap_feature_3,shap_value_3,shap_direction_3
98,None,0,0,0.0,Sudden Movement,0.95,Noise,0.999616,0.000269,0.999616,0.000115,No Baby,0.999892,No Baby Detected,No baby is currently detected.,YOLO — No Detection,9.099082,supports this risk prediction,Behaviour — Sudden Movement,0.107982,supports this risk prediction,AST — Noise,0.053486,supports this risk prediction
99,None,0,0,0.0,Sudden Movement,0.95,Noise,0.999616,0.000269,0.999616,0.000115,No Baby,0.999893,No Baby Detected,No baby is currently detected.,YOLO — No Detection,9.109118,supports this risk prediction,Behaviour — Sudden Movement,0.091312,supports this risk prediction,AST — Noise,0.053089,supports this risk prediction
100,Baby,1,0,0.541141,Sudden Movement,0.95,Noise,0.999616,0.000269,0.999616,0.000115,High Risk,3.8e-05,Sudden Movement,Baby + Sudden Movement + Noise,YOLO — Baby,-3.132014,pushes toward another risk class,Behaviour — Sudden Movement,0.554983,supports this risk prediction,AST — Noise,-0.523361,pushes toward another risk class
101,None,0,0,0.0,Sudden Movement,0.95,Noise,0.999616,0.000269,0.999616,0.000115,No Baby,0.999891,No Baby Detected,No baby is currently detected.,YOLO — No Detection,9.109651,supports this risk prediction,Behaviour — Sudden Movement,0.067787,supports this risk prediction,AST — Noise,0.05512,supports this risk prediction
102,None,0,0,0.0,Sudden Movement,0.95,Noise,0.999616,0.000269,0.999616,0.000115,No Baby,0.999893,No Baby Detected,No baby is currently detected.,YOLO — No Detection,9.156939,supports this risk prediction,Behaviour — Sudden Movement,0.049558,supports this risk prediction,AST — Noise,0.054054,supports this risk prediction
103,None,0,0,0.0,Sudden Movement,0.95,Noise,0.999581,0.000245,0.999581,0.000174,No Baby,0.99989,No Baby Detected,No baby is currently detected.,YOLO — No Detection,9.154277,supports this risk prediction,Behaviour — Sudden Movement,0.022153,supports this risk prediction,AST — Noise,0.052943,supports this risk prediction
104,None,0,0,0.0,Sudden Movement,0.95,Noise,0.999581,0.000245,0.999581,0.000174,No Baby,0.999891,No Baby Detected,No baby is currently detected.,YOLO — No Detection,9.160617,supports this risk prediction,Behaviour — Sudden Movement,0.03349,supports this risk prediction,AST — Noise,0.054354,supports this risk prediction
105,None,0,0,0.0,Sudden Movement,0.95,Noise,0.999581,0.000245,0.999581,0.000174,No Baby,0.99989,No Baby Detected,No baby is currently detected.,YOLO — No Detection,9.158472,supports this risk prediction,Behaviour — Sudden Movement,0.047721,supports this risk prediction,AST — Noise,0.054358,supports this risk prediction
106,None,0,0,0.0,Sudden Movement,0.95,Noise,0.999581,0.000245,0.999581,0.000174,No Baby,0.999891,No Baby Detected,No baby is currently detected.,YOLO — No Detection,9.140116,supports this risk prediction,Behaviour — Sudden Movement,0.066202,supports this risk prediction,AST — Noise,0.054232,supports this risk prediction
107,Baby,1,0,0.453767,Sudden Movement,0.95,Noise,0.999581,0.000245,0.999581,0.000174,High Risk,2.9e-05,Sudden Movement,Baby + Sudden Movement + Noise,YOLO — Baby,-3.170987,pushes toward another risk class,Behaviour — Sudden Movement,0.537733,supports this risk prediction,AST — Noise,-0.689202,pushes toward another risk class
