sample_id,detected_class,baby_detected,empty_seat_detected,baby_count,empty_seat_count,yolo_confidence,bbox_width,bbox_height,bbox_area,pose_detected,movement_score,lstm_behavior,behavior_confidence,audio_class,audio_confidence,cry_probability,noise_probability,normal_probability,distress_detected,distress_status
177,Baby,1,0,1,0,0.768214,158,239,37762,1,0.00175706,Inactive,0.95,Normal,0.550281,0.011484,0.438235,0.550281,0,Inactive Condition
178,Baby,1,0,1,0,0.757949,160,233,37280,1,0.00100465,Inactive,0.95,Normal,0.550281,0.011484,0.438235,0.550281,0,Inactive Condition
179,Baby,1,0,1,0,0.802923,163,242,39446,1,0.002902,Inactive,0.95,Normal,0.550281,0.011484,0.438235,0.550281,0,Inactive Condition
180,Baby,1,0,1,0,0.736679,163,229,37327,1,0.00161745,Inactive,0.95,Normal,0.550281,0.011484,0.438235,0.550281,0,Inactive Condition
181,Baby,1,0,1,0,0.779733,150,216,32400,1,0.00160992,Inactive,0.95,Normal,0.550281,0.011484,0.438235,0.550281,0,Inactive Condition
182,Baby,1,0,1,0,0.774932,154,243,37422,1,0.00229568,Inactive,0.95,Noise,0.950059,0.020192,0.950059,0.029749,0,Inactive Condition
183,Baby,1,0,1,0,0.767983,152,231,35112,1,0.00438944,Inactive,0.95,Noise,0.950059,0.020192,0.950059,0.029749,0,Inactive Condition
184,Baby,1,0,1,0,0.775906,162,229,37098,1,0.00156884,Inactive,0.95,Noise,0.950059,0.020192,0.950059,0.029749,0,Inactive Condition
185,Baby,1,0,1,0,0.743721,162,227,36774,1,0.00053836,Inactive,0.95,Noise,0.950059,0.020192,0.950059,0.029749,0,Inactive Condition
186,Baby,1,0,1,0,0.744696,158,234,36972,1,0.00058089,Inactive,0.95,Noise,0.950059,0.020192,0.950059,0.029749,0,Inactive Condition
187,Baby,1,0,1,0,0.732228,157,214,33598,1,0.001024,Inactive,0.95,Normal,0.999008,0.000437,0.000555,0.999008,0,Inactive Condition
188,Baby,1,0,1,0,0.731079,155,223,34565,1,0.00129481,Inactive,0.95,Normal,0.999008,0.000437,0.000555,0.999008,0,Inactive Condition
189,Baby,1,0,1,0,0.741005,160,227,36320,1,0.00146866,Inactive,0.95,Normal,0.999008,0.000437,0.000555,0.999008,0,Inactive Condition
190,Baby,1,0,1,0,0.722726,156,225,35100,1,0.0014761,Inactive,0.95,Normal,0.999008,0.000437,0.000555,0.999008,0,Inactive Condition
191,Baby,1,0,1,0,0.719637,155,234,36270,1,0.00097229,Inactive,0.95,Normal,0.999008,0.000437,0.000555,0.999008,0,Inactive Condition
192,Baby,1,0,1,0,0.694049,152,247,37544,1,0.000484,Inactive,0.95,Cry,0.998515,0.998515,0.000967,0.000518,1,Critical Inactivity
193,Baby,1,0,1,0,0.683305,156,221,34476,1,0.00193945,Inactive,0.95,Cry,0.998515,0.998515,0.000967,0.000518,1,Critical Inactivity
194,Baby,1,0,1,0,0.727574,155,213,33015,1,0.00238979,Inactive,0.95,Cry,0.998515,0.998515,0.000967,0.000518,1,Critical Inactivity
195,Baby,1,0,1,0,0.753525,161,227,36547,1,0.00124639,Inactive,0.95,Cry,0.998515,0.998515,0.000967,0.000518,1,Critical Inactivity
196,Baby,1,0,1,0,0.757902,153,232,35496,1,0.00109909,Inactive,0.95,Noise,0.971128,0.001247,0.971128,0.027626,0,Inactive Condition
197,Baby,1,0,1,0,0.745303,154,233,35882,1,0.00178646,Inactive,0.95,Noise,0.971128,0.001247,0.971128,0.027626,0,Inactive Condition
198,Baby,1,0,1,0,0.766556,149,225,33525,1,0.00046241,Inactive,0.95,Noise,0.971128,0.001247,0.971128,0.027626,0,Inactive Condition
199,Baby,1,0,1,0,0.75009,155,228,35340,1,0.00110631,Inactive,0.95,Noise,0.971128,0.001247,0.971128,0.027626,0,Inactive Condition
200,Baby,1,0,1,0,0.761527,156,221,34476,1,0.00150687,Inactive,0.95,Noise,0.971128,0.001247,0.971128,0.027626,0,Inactive Condition
201,Baby,1,0,1,0,0.725206,153,246,37638,1,0.00184558,Inactive,0.95,Cry,0.995809,0.995809,0.003552,0.00064,1,Critical Inactivity
202,Baby,1,0,1,0,0.70067,149,221,32929,1,0.00063028,Inactive,0.95,Cry,0.995809,0.995809,0.003552,0.00064,1,Critical Inactivity
203,Baby,1,0,1,0,0.740558,157,221,34697,1,0.00066788,Inactive,0.95,Cry,0.995809,0.995809,0.003552,0.00064,1,Critical Inactivity
204,Baby,1,0,1,0,0.714476,144,218,31392,1,0.00057095,Inactive,0.95,Cry,0.995809,0.995809,0.003552,0.00064,1,Critical Inactivity
205,Baby,1,0,1,0,0.734871,153,236,36108,1,0.0006047,Inactive,0.95,Cry,0.995809,0.995809,0.003552,0.00064,1,Critical Inactivity
206,Baby,1,0,1,0,0.723051,144,235,33840,1,0.00108496,Inactive,0.95,Cry,0.881776,0.881776,0.115611,0.002613,1,Critical Inactivity
207,Baby,1,0,1,0,0.695589,150,231,34650,1,0.00254715,Inactive,0.95,Cry,0.881776,0.881776,0.115611,0.002613,1,Critical Inactivity
208,Baby,1,0,1,0,0.77879,152,210,31920,1,0.00187164,Inactive,0.95,Cry,0.881776,0.881776,0.115611,0.002613,1,Critical Inactivity
209,Baby,1,0,1,0,0.718075,159,236,37524,1,0.0010056,Inactive,0.95,Cry,0.881776,0.881776,0.115611,0.002613,1,Critical Inactivity
210,Baby,1,0,1,0,0.732829,158,232,36656,1,0.00114205,Inactive,0.95,Cry,0.881776,0.881776,0.115611,0.002613,1,Critical Inactivity
211,Baby,1,0,1,0,0.741836,156,231,36036,1,0.00106724,Inactive,0.95,Cry,0.789114,0.789114,0.201181,0.009706,1,Critical Inactivity
212,Baby,1,0,1,0,0.779331,157,247,38779,1,0.00195594,Inactive,0.95,Cry,0.789114,0.789114,0.201181,0.009706,1,Critical Inactivity
213,Baby,1,0,1,0,0.743278,149,240,35760,1,0.00124461,Inactive,0.95,Cry,0.789114,0.789114,0.201181,0.009706,1,Critical Inactivity
214,Baby,1,0,1,0,0.758686,153,236,36108,1,0.00344125,Inactive,0.95,Cry,0.789114,0.789114,0.201181,0.009706,1,Critical Inactivity
215,Baby,1,0,1,0,0.729227,154,250,38500,1,0.00230657,Inactive,0.95,Cry,0.951908,0.951908,0.046541,0.001551,1,Critical Inactivity
216,Baby,1,0,1,0,0.734379,154,254,39116,1,0.00118007,Inactive,0.95,Cry,0.951908,0.951908,0.046541,0.001551,1,Critical Inactivity
217,Baby,1,0,1,0,0.763885,158,228,36024,1,0.00357477,Inactive,0.95,Cry,0.951908,0.951908,0.046541,0.001551,1,Critical Inactivity
218,Baby,1,0,1,0,0.766373,164,238,39032,1,0.00189546,Inactive,0.95,Cry,0.951908,0.951908,0.046541,0.001551,1,Critical Inactivity
219,Baby,1,0,1,0,0.755615,146,215,31390,1,0.00166855,Inactive,0.95,Cry,0.951908,0.951908,0.046541,0.001551,1,Critical Inactivity
220,Baby,1,0,1,0,0.76068,157,220,34540,1,0.00240109,Inactive,0.95,Noise,0.962814,0.035175,0.962814,0.002011,0,Inactive Condition
221,Baby,1,0,1,0,0.760827,151,223,33673,1,0.00103443,Inactive,0.95,Noise,0.962814,0.035175,0.962814,0.002011,0,Inactive Condition
222,Baby,1,0,1,0,0.767927,161,219,35259,1,0.00221166,Inactive,0.95,Noise,0.962814,0.035175,0.962814,0.002011,0,Inactive Condition
223,Baby,1,0,1,0,0.755034,151,214,32314,1,0.00150895,Inactive,0.95,Noise,0.962814,0.035175,0.962814,0.002011,0,Inactive Condition
224,Baby,1,0,1,0,0.732207,159,224,35616,1,0.06505374,Sudden_Movement,0.95,Noise,0.962814,0.035175,0.962814,0.002011,0,Sudden Movement
225,Baby,1,0,1,0,0.73722,155,245,37975,1,0.01667392,Sudden_Movement,0.95,Noise,0.718748,0.278625,0.718748,0.002626,0,Sudden Movement
226,Baby,1,0,1,0,0.793571,163,242,39446,1,0.01109437,Sudden_Movement,0.95,Noise,0.718748,0.278625,0.718748,0.002626,0,Sudden Movement
227,Baby,1,0,1,0,0.753983,160,240,38400,1,0.01678741,Sudden_Movement,0.95,Noise,0.718748,0.278625,0.718748,0.002626,0,Sudden Movement
228,Baby,1,0,1,0,0.74725,166,237,39342,1,0.10011508,Sudden_Movement,0.95,Noise,0.718748,0.278625,0.718748,0.002626,0,Sudden Movement
229,Baby,1,0,1,0,0.772853,178,272,48416,1,0.01771802,Sudden_Movement,0.95,Noise,0.718748,0.278625,0.718748,0.002626,0,Sudden Movement
230,Baby,1,0,1,0,0.66381,180,244,43920,1,0.02515666,Sudden_Movement,0.95,Cry,0.904584,0.904584,0.089491,0.005925,1,High Distress
231,Baby,1,0,1,0,0.708662,163,239,38957,1,0.00541376,Sudden_Movement,0.95,Cry,0.904584,0.904584,0.089491,0.005925,1,High Distress
232,Baby,1,0,1,0,0.743899,170,257,43690,1,0.00473679,Sudden_Movement,0.95,Cry,0.904584,0.904584,0.089491,0.005925,1,High Distress
233,Baby,1,0,1,0,0.639162,184,260,47840,1,0.00264699,Sudden_Movement,0.95,Cry,0.904584,0.904584,0.089491,0.005925,1,High Distress
234,Baby,1,0,1,0,0.632634,181,252,45612,1,0.00698155,Sudden_Movement,0.95,Noise,0.894556,0.058805,0.894556,0.046639,0,Sudden Movement
235,Baby,1,0,1,0,0.782148,170,257,43690,1,0.00191523,Sudden_Movement,0.95,Noise,0.894556,0.058805,0.894556,0.046639,0,Sudden Movement
236,Baby,1,0,1,0,0.706762,171,235,40185,1,0.00291323,Sudden_Movement,0.95,Noise,0.894556,0.058805,0.894556,0.046639,0,Sudden Movement
237,Baby,1,0,1,0,0.727148,186,269,50034,1,0.03010672,Normal_Movement,0.796359,Noise,0.894556,0.058805,0.894556,0.046639,0,Normal Condition
238,Baby,1,0,1,0,0.696291,174,250,43500,1,0.00178745,Normal_Movement,0.794901,Noise,0.894556,0.058805,0.894556,0.046639,0,Normal Condition
239,Baby,1,0,1,0,0.730225,170,258,43860,1,0.00291516,Normal_Movement,0.794807,Noise,0.800392,0.182159,0.800392,0.017449,0,Normal Condition
240,Baby,1,0,1,0,0.756843,173,257,44461,1,0.00259597,Low_Movement,0.9,Noise,0.800392,0.182159,0.800392,0.017449,0,Low Movement Condition
241,Baby,1,0,1,0,0.666593,173,270,46710,1,0.00117772,Low_Movement,0.9,Noise,0.800392,0.182159,0.800392,0.017449,0,Low Movement Condition
242,Baby,1,0,1,0,0.703591,169,251,42419,1,0.00117847,Low_Movement,0.9,Noise,0.800392,0.182159,0.800392,0.017449,0,Low Movement Condition
243,Baby,1,0,1,0,0.71472,173,255,44115,1,0.00037393,Low_Movement,0.9,Noise,0.800392,0.182159,0.800392,0.017449,0,Low Movement Condition
244,Baby,1,0,1,0,0.657159,174,256,44544,1,0.00250165,Low_Movement,0.9,Normal,0.999387,0.000244,0.00037,0.999387,0,Low Movement Condition
245,Baby,1,0,1,0,0.684731,172,250,43000,1,0.00210864,Low_Movement,0.9,Normal,0.999387,0.000244,0.00037,0.999387,0,Low Movement Condition
246,Baby,1,0,1,0,0.724123,169,245,41405,1,0.00120722,Inactive,0.95,Normal,0.999387,0.000244,0.00037,0.999387,0,Inactive Condition
247,Baby,1,0,1,0,0.704877,160,230,36800,1,0.00206881,Inactive,0.95,Normal,0.999387,0.000244,0.00037,0.999387,0,Inactive Condition
248,Baby,1,0,1,0,0.714342,176,240,42240,1,0.00315594,Inactive,0.95,Cry,0.997187,0.997187,0.002167,0.000646,1,Critical Inactivity
249,Baby,1,0,1,0,0.74414,172,260,44720,1,0.01711483,Low_Movement,0.9,Cry,0.997187,0.997187,0.002167,0.000646,1,Possible Distress
250,Baby,1,0,1,0,0.72844,170,243,41310,1,0.02507511,Low_Movement,0.9,Cry,0.997187,0.997187,0.002167,0.000646,1,Possible Distress
251,Baby,1,0,1,0,0.670179,171,247,42237,1,0.03318226,Normal_Movement,0.79324,Cry,0.997187,0.997187,0.002167,0.000646,1,Crying with Normal Movement
252,Baby,1,0,1,0,0.611613,174,240,41760,1,0.02035728,Normal_Movement,0.792863,Cry,0.997187,0.997187,0.002167,0.000646,1,Crying with Normal Movement
253,Baby,1,0,1,0,0.719848,158,242,38236,1,0.003898,Normal_Movement,0.792917,Noise,0.954838,0.002582,0.954838,0.04258,0,Normal Condition
254,Baby,1,0,1,0,0.745805,165,256,42240,1,0.00252588,Normal_Movement,0.793296,Noise,0.954838,0.002582,0.954838,0.04258,0,Normal Condition
255,Baby,1,0,1,0,0.781222,166,259,42994,1,0.01040427,Normal_Movement,0.793528,Noise,0.954838,0.002582,0.954838,0.04258,0,Normal Condition
256,Baby,1,0,1,0,0.777274,155,230,35650,1,0.00424441,Normal_Movement,0.793556,Noise,0.954838,0.002582,0.954838,0.04258,0,Normal Condition
257,Baby,1,0,1,0,0.746076,162,237,38394,1,0.0025925,Normal_Movement,0.793703,Noise,0.954838,0.002582,0.954838,0.04258,0,Normal Condition
258,Baby,1,0,1,0,0.608579,169,230,38870,1,0.0033231,Normal_Movement,0.793734,Cry,0.98122,0.98122,0.018003,0.000777,1,Crying with Normal Movement
259,Baby,1,0,1,0,0.719939,165,243,40095,1,0.00674512,Normal_Movement,0.7938,Cry,0.98122,0.98122,0.018003,0.000777,1,Crying with Normal Movement
260,Baby,1,0,1,0,0.715968,151,245,36995,1,0.0038121,Normal_Movement,0.793755,Cry,0.98122,0.98122,0.018003,0.000777,1,Crying with Normal Movement
261,Baby,1,0,1,0,0.784833,154,227,34958,1,0.00943984,Low_Movement,0.9,Cry,0.98122,0.98122,0.018003,0.000777,1,Possible Distress
262,Baby,1,0,1,0,0.752147,162,242,39204,1,0.00800117,Low_Movement,0.9,Cry,0.98122,0.98122,0.018003,0.000777,1,Possible Distress
263,Baby,1,0,1,0,0.768794,167,258,43086,1,0.00242464,Low_Movement,0.9,Noise,0.545309,0.451524,0.545309,0.003167,0,Low Movement Condition
264,Baby,1,0,1,0,0.756346,148,249,36852,1,0.00055307,Low_Movement,0.9,Noise,0.545309,0.451524,0.545309,0.003167,0,Low Movement Condition
265,Baby,1,0,1,0,0.77355,162,242,39204,1,0.00342533,Low_Movement,0.9,Noise,0.545309,0.451524,0.545309,0.003167,0,Low Movement Condition
266,Baby,1,0,1,0,0.774851,153,238,36414,1,0.00065881,Low_Movement,0.9,Noise,0.545309,0.451524,0.545309,0.003167,0,Low Movement Condition
267,Baby,1,0,1,0,0.612022,159,235,37365,1,0.00361766,Low_Movement,0.9,Noise,0.98409,0.013501,0.98409,0.002409,0,Low Movement Condition
268,Baby,1,0,1,0,0.791669,162,251,40662,1,0.00050615,Low_Movement,0.9,Noise,0.98409,0.013501,0.98409,0.002409,0,Low Movement Condition
269,Baby,1,0,1,0,0.777891,165,256,42240,1,0.00051516,Low_Movement,0.9,Noise,0.98409,0.013501,0.98409,0.002409,0,Low Movement Condition
270,Baby,1,0,1,0,0.784281,161,246,39606,1,0.00233679,Inactive,0.95,Noise,0.98409,0.013501,0.98409,0.002409,0,Inactive Condition
271,Baby,1,0,1,0,0.749898,156,240,37440,1,0.00245266,Inactive,0.95,Noise,0.98409,0.013501,0.98409,0.002409,0,Inactive Condition
272,Baby,1,0,1,0,0.776527,156,243,37908,1,0.00313984,Inactive,0.95,Cry,0.574747,0.574747,0.422177,0.003075,1,Critical Inactivity
273,Baby,1,0,1,0,0.75797,162,249,40338,1,0.00159585,Inactive,0.95,Cry,0.574747,0.574747,0.422177,0.003075,1,Critical Inactivity
274,Baby,1,0,1,0,0.787249,161,242,38962,1,0.00262249,Inactive,0.95,Cry,0.574747,0.574747,0.422177,0.003075,1,Critical Inactivity
275,Baby,1,0,1,0,0.794546,161,239,38479,1,0.00471864,Inactive,0.95,Cry,0.574747,0.574747,0.422177,0.003075,1,Critical Inactivity
276,Baby,1,0,1,0,0.769248,168,247,41496,1,0.00123772,Inactive,0.95,Noise,0.99804,0.000234,0.99804,0.001726,0,Inactive Condition
277,Baby,1,0,1,0,0.777464,165,242,39930,1,0.00946243,Low_Movement,0.9,Noise,0.99804,0.000234,0.99804,0.001726,0,Low Movement Condition
278,Baby,1,0,1,0,0.706936,165,241,39765,1,0.00539054,Low_Movement,0.9,Noise,0.99804,0.000234,0.99804,0.001726,0,Low Movement Condition
279,Baby,1,0,1,0,0.778217,165,241,39765,1,0.00497705,Low_Movement,0.9,Noise,0.99804,0.000234,0.99804,0.001726,0,Low Movement Condition
280,Baby,1,0,1,0,0.742485,165,231,38115,1,0.00318518,Low_Movement,0.9,Noise,0.99804,0.000234,0.99804,0.001726,0,Low Movement Condition
281,None,0,0,0,0,0,0,0,0,1,0.00886606,Low_Movement,0.9,Noise,0.959801,0.038455,0.959801,0.001743,0,No Baby Detected
282,Baby,1,0,1,0,0.627536,174,220,38280,1,0.00356667,Low_Movement,0.9,Noise,0.959801,0.038455,0.959801,0.001743,0,Low Movement Condition
283,Baby,1,0,1,0,0.776786,160,227,36320,1,0.00331611,Low_Movement,0.9,Noise,0.959801,0.038455,0.959801,0.001743,0,Low Movement Condition
284,Baby,1,0,1,0,0.789264,170,249,42330,1,0.00787415,Low_Movement,0.9,Noise,0.959801,0.038455,0.959801,0.001743,0,Low Movement Condition
285,Baby,1,0,1,0,0.733855,160,232,37120,1,0.00775498,Low_Movement,0.9,Noise,0.959801,0.038455,0.959801,0.001743,0,Low Movement Condition
286,Baby,1,0,1,0,0.770881,155,242,37510,1,0.00112741,Low_Movement,0.9,Cry,0.665796,0.665796,0.329733,0.00447,1,Possible Distress
287,Baby,1,0,1,0,0.745704,157,242,37994,1,0.00508099,Low_Movement,0.9,Cry,0.665796,0.665796,0.329733,0.00447,1,Possible Distress
288,Baby,1,0,1,0,0.768684,160,229,36640,1,0.00374158,Low_Movement,0.9,Cry,0.665796,0.665796,0.329733,0.00447,1,Possible Distress
289,Baby,1,0,1,0,0.780945,163,251,40913,1,0.00481026,Low_Movement,0.9,Cry,0.665796,0.665796,0.329733,0.00447,1,Possible Distress
290,Baby,1,0,1,0,0.797824,159,237,37683,1,0.00229583,Low_Movement,0.9,Cry,0.665796,0.665796,0.329733,0.00447,1,Possible Distress
291,Baby,1,0,1,0,0.757233,157,245,38465,1,0.00169557,Low_Movement,0.9,Noise,0.878535,0.104776,0.878535,0.016689,0,Low Movement Condition
292,Baby,1,0,1,0,0.80026,151,240,36240,1,0.00243927,Low_Movement,0.9,Noise,0.878535,0.104776,0.878535,0.016689,0,Low Movement Condition
293,Baby,1,0,1,0,0.724209,152,239,36328,1,0.00255516,Low_Movement,0.9,Noise,0.878535,0.104776,0.878535,0.016689,0,Low Movement Condition
294,Baby,1,0,1,0,0.768716,164,233,38212,1,0.00445846,Low_Movement,0.9,Noise,0.878535,0.104776,0.878535,0.016689,0,Low Movement Condition
295,Baby,1,0,1,0,0.730277,161,237,38157,1,0.00427193,Low_Movement,0.9,Noise,0.878535,0.104776,0.878535,0.016689,0,Low Movement Condition
296,Baby,1,0,1,0,0.758288,162,240,38880,1,0.00762187,Low_Movement,0.9,Noise,0.99325,0.002979,0.99325,0.003771,0,Low Movement Condition
297,Baby,1,0,1,0,0.807836,161,233,37513,1,0.0027987,Low_Movement,0.9,Noise,0.99325,0.002979,0.99325,0.003771,0,Low Movement Condition
298,Baby,1,0,1,0,0.731669,154,242,37268,1,0.00659281,Low_Movement,0.9,Noise,0.99325,0.002979,0.99325,0.003771,0,Low Movement Condition
299,Baby,1,0,1,0,0.746506,161,277,44597,1,0.01173709,Low_Movement,0.9,Noise,0.99325,0.002979,0.99325,0.003771,0,Low Movement Condition
300,Baby,1,0,1,0,0.759329,159,260,41340,1,0.00390778,Low_Movement,0.9,Noise,0.99325,0.002979,0.99325,0.003771,0,Low Movement Condition
301,Baby,1,0,1,0,0.808762,162,258,41796,1,0.01310849,Low_Movement,0.9,Normal,0.997832,0.000643,0.001525,0.997832,0,Low Movement Condition
302,Baby,1,0,1,0,0.736866,161,259,41699,1,0.00909034,Low_Movement,0.9,Normal,0.997832,0.000643,0.001525,0.997832,0,Low Movement Condition
303,Baby,1,0,1,0,0.734542,149,253,37697,1,0.00681623,Normal_Movement,0.793124,Normal,0.997832,0.000643,0.001525,0.997832,0,Normal Condition
304,Baby,1,0,1,0,0.804101,158,244,38552,1,0.00602253,Normal_Movement,0.793126,Normal,0.997832,0.000643,0.001525,0.997832,0,Normal Condition
305,Baby,1,0,1,0,0.767399,153,268,41004,1,0.00923899,Normal_Movement,0.793277,Noise,0.995174,0.000885,0.995174,0.003941,0,Normal Condition
306,Baby,1,0,1,0,0.81935,154,248,38192,1,0.0112981,Normal_Movement,0.793291,Noise,0.995174,0.000885,0.995174,0.003941,0,Normal Condition
307,Baby,1,0,1,0,0.713124,145,217,31465,1,0.00594797,Normal_Movement,0.793157,Noise,0.995174,0.000885,0.995174,0.003941,0,Normal Condition
308,Baby,1,0,1,0,0.764328,159,240,38160,1,0.00757825,Normal_Movement,0.793315,Noise,0.995174,0.000885,0.995174,0.003941,0,Normal Condition
309,Baby,1,0,1,0,0.702391,170,256,43520,1,0.00303717,Normal_Movement,0.793356,Noise,0.995174,0.000885,0.995174,0.003941,0,Normal Condition
310,Baby,1,0,1,0,0.715352,165,239,39435,1,0.00906641,Normal_Movement,0.793345,Noise,0.993695,0.000786,0.993695,0.005519,0,Normal Condition
311,Baby,1,0,1,0,0.743035,159,246,39114,1,0.00426225,Normal_Movement,0.793293,Noise,0.993695,0.000786,0.993695,0.005519,0,Normal Condition
312,Baby,1,0,1,0,0.793956,155,245,37975,1,0.00514693,Normal_Movement,0.793254,Noise,0.993695,0.000786,0.993695,0.005519,0,Normal Condition
313,Baby,1,0,1,0,0.745258,160,252,40320,1,0.0051665,Normal_Movement,0.79325,Noise,0.993695,0.000786,0.993695,0.005519,0,Normal Condition
314,Baby,1,0,1,0,0.765051,152,237,36024,1,0.0090617,Normal_Movement,0.793315,Noise,0.993695,0.000786,0.993695,0.005519,0,Normal Condition
315,Baby,1,0,1,0,0.777306,154,257,39578,1,0.01275969,Normal_Movement,0.793322,Noise,0.99225,0.004077,0.99225,0.003673,0,Normal Condition
316,Baby,1,0,1,0,0.753945,168,269,45192,1,0.00536068,Normal_Movement,0.793259,Noise,0.99225,0.004077,0.99225,0.003673,0,Normal Condition
317,Baby,1,0,1,0,0.71535,169,257,43433,1,0.01244371,Normal_Movement,0.793227,Noise,0.99225,0.004077,0.99225,0.003673,0,Normal Condition
318,Baby,1,0,1,0,0.744252,161,216,34776,1,0.01070941,Normal_Movement,0.793257,Noise,0.99225,0.004077,0.99225,0.003673,0,Normal Condition
319,Baby,1,0,1,0,0.751705,156,266,41496,1,0.01579827,Normal_Movement,0.793246,Noise,0.811943,0.183574,0.811943,0.004484,0,Normal Condition
320,Baby,1,0,1,0,0.747303,163,265,43195,1,0.00409381,Normal_Movement,0.79307,Noise,0.811943,0.183574,0.811943,0.004484,0,Normal Condition
321,Baby,1,0,1,0,0.7934,159,286,45474,1,0.00348826,Normal_Movement,0.793179,Noise,0.811943,0.183574,0.811943,0.004484,0,Normal Condition
322,Baby,1,0,1,0,0.779327,146,240,35040,1,0.01225023,Normal_Movement,0.793184,Noise,0.811943,0.183574,0.811943,0.004484,0,Normal Condition
323,Baby,1,0,1,0,0.68518,149,241,35909,1,0.00613794,Normal_Movement,0.793188,Noise,0.811943,0.183574,0.811943,0.004484,0,Normal Condition
324,Baby,1,0,1,0,0.731518,159,245,38955,1,0.00678242,Normal_Movement,0.79334,Noise,0.994283,0.003462,0.994283,0.002255,0,Normal Condition
325,Baby,1,0,1,0,0.760688,169,254,42926,1,0.00184912,Normal_Movement,0.793355,Noise,0.994283,0.003462,0.994283,0.002255,0,Normal Condition
326,Baby,1,0,1,0,0.785214,170,267,45390,1,0.00256727,Normal_Movement,0.793326,Noise,0.994283,0.003462,0.994283,0.002255,0,Normal Condition
327,Baby,1,0,1,0,0.76415,143,234,33462,1,0.00323349,Normal_Movement,0.793317,Noise,0.994283,0.003462,0.994283,0.002255,0,Normal Condition
328,Baby,1,0,1,0,0.784835,165,242,39930,1,0.01066403,Normal_Movement,0.793395,Noise,0.994283,0.003462,0.994283,0.002255,0,Normal Condition
329,Baby,1,0,1,0,0.792208,153,230,35190,1,0.0758271,Sudden_Movement,0.95,Noise,0.99643,0.001375,0.99643,0.002196,0,Sudden Movement
330,Baby,1,0,1,0,0.803596,182,271,49322,1,0.01719911,Sudden_Movement,0.95,Noise,0.99643,0.001375,0.99643,0.002196,0,Sudden Movement
331,Baby,1,0,1,0,0.806261,271,433,117343,1,0.05482522,Sudden_Movement,0.95,Noise,0.99643,0.001375,0.99643,0.002196,0,Sudden Movement
332,None,0,0,0,0,0,0,0,0,1,0.20002538,Sudden_Movement,0.95,Noise,0.99643,0.001375,0.99643,0.002196,0,No Baby Detected
333,None,0,0,0,0,0,0,0,0,1,0.07115975,Sudden_Movement,0.95,Noise,0.99643,0.001375,0.99643,0.002196,0,No Baby Detected
334,None,0,0,0,0,0,0,0,0,1,0.17212247,Sudden_Movement,0.95,Cry,0.914312,0.914312,0.08373,0.001958,0,No Baby Detected
335,None,0,0,0,0,0,0,0,0,1,0.12571799,Sudden_Movement,0.95,Cry,0.914312,0.914312,0.08373,0.001958,0,No Baby Detected
336,None,0,0,0,0,0,0,0,0,1,0.04497074,Sudden_Movement,0.95,Cry,0.914312,0.914312,0.08373,0.001958,0,No Baby Detected
